CITY,DATA_TYPE,DATE,ENERGY_GENERATED,allsky_sfc_sw_dwn,energy_efficiency_index,energy_generated,predicted_energy,rh2m,sunshine_hours,temperature,wind_speed
Kolkata,Forecast,2031-09-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2031-10-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2031-11-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2031-12-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2032-01-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2032-02-01,218.9528875000007,,,,,,,,
Kolkata,Forecast,2032-03-01,218.9528875000007,,,,,,,,
Kolkata,Forecast,2032-04-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2032-05-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2032-06-01,218.9528875000007,,,,,,,,
Kolkata,Forecast,2032-07-01,218.9528875000007,,,,,,,,
Kolkata,Forecast,2032-08-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2032-09-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2032-10-01,218.9528875000007,,,,,,,,
Kolkata,Forecast,2032-11-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2032-12-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2033-01-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2033-02-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2033-03-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2033-04-01,218.9528875000007,,,,,,,,
Kolkata,Forecast,2033-05-01,218.9528875000007,,,,,,,,
Kolkata,Forecast,2033-06-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2033-07-01,218.9528875000007,,,,,,,,
Kolkata,Forecast,2033-08-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2033-09-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2033-10-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2033-11-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2033-12-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2034-01-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2034-02-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2034-03-01,218.9528875000007,,,,,,,,
Kolkata,Forecast,2034-04-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2034-05-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2034-06-01,218.9528875000007,,,,,,,,
Kolkata,Forecast,2034-07-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2034-08-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2034-09-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2034-10-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2034-11-01,218.9528875000008,,,,,,,,
Kolkata,Forecast,2034-12-01,218.9528875000008,,,,,,,,
Lucknow,Actual,2015-01-01,,2.3177,30.02731849062781,176.08499999999998,170.80244999999996,52.1,1.85416,14.885,3.01
Lucknow,Actual,2015-02-01,,4.3174,37.50317507647793,271.67,263.5199,43.43,3.45392,19.915,2.79
Lucknow,Actual,2015-03-01,,5.521,39.108786801567774,343.25,332.9525,48.25,4.4168,23.94,3.36
Lucknow,Actual,2015-04-01,,6.1219,40.74928977272727,369.495,358.41015,41.46,4.89752,29.96,3.17
Lucknow,Actual,2015-05-01,,6.9732,42.52294948623031,409.86,397.5642,22.94,5.57856,34.835,3.06
Lucknow,Actual,2015-06-01,,6.2234,39.55312530616244,387.57,375.9429,33.89,4.97872,36.35,3.82
Lucknow,Actual,2015-07-01,,5.4854,38.04267732371657,351.07000000000005,340.53790000000004,71.06,4.38832,32.96,3.84
Lucknow,Actual,2015-08-01,,5.2411,40.37869965785893,313.455,304.05135,75.65,4.192880000000001,30.31,2.57
Lucknow,Actual,2015-09-01,,5.6436,40.23364662008174,341.78000000000003,331.52660000000003,59.32,4.514880000000001,29.22,2.98
Lucknow,Actual,2015-10-01,,4.7189,40.07722526561375,280.345,271.93465000000003,42.11,3.77512,27.590000000000003,2.22
Lucknow,Actual,2015-11-01,,3.5102,35.95122797102194,223.91000000000005,217.19270000000003,36.58,2.8081600000000004,23.78,2.42
Lucknow,Actual,2015-12-01,,3.047,33.98521145610278,203.15,197.0555,32.23,2.4376,19.155,2.54
Lucknow,Actual,2016-01-01,,3.1675,34.3903839842468,209.575,203.28775,30.74,2.5340000000000003,17.48,2.56
Lucknow,Forecast,2016-01-01,209.575,,,,,,,,
Lucknow,Actual,2016-02-01,,4.3692,37.382899547824586,276.46000000000004,268.1662,24.15,3.49536,22.68,2.9
Lucknow,Forecast,2016-02-01,276.46000000000004,,,,,,,,
Lucknow,Actual,2016-03-01,,5.6227,39.45540885821581,347.135,336.72095,26.15,4.49816,27.62,3.3
Lucknow,Forecast,2016-03-01,347.135,,,,,,,,
Lucknow,Actual,2016-04-01,,6.6326,39.30366858036009,418.43,405.8771,15.22,5.306080000000001,34.17,4.34
Lucknow,Forecast,2016-04-01,418.43,,,,,,,,
Lucknow,Actual,2016-05-01,,6.4279,41.59940036900369,382.395,370.92315,30.17,5.142320000000001,36.345,3.05
Lucknow,Forecast,2016-05-01,382.395,,,,,,,,
Lucknow,Actual,2016-06-01,,5.8618,39.87941601695892,359.68999999999994,348.8992999999999,46.16,4.68944,36.01,3.33
Lucknow,Forecast,2016-06-01,359.68999999999994,,,,,,,,
Lucknow,Actual,2016-07-01,,4.3162,36.6493453269162,279.01,270.6397,82.38,3.4529600000000005,30.545,3.16
Lucknow,Forecast,2016-07-01,279.01,,,,,,,,
Lucknow,Actual,2016-08-01,,4.921,38.23915412044374,308.85,299.5845,85.27,3.9368,29.245,3.14
Lucknow,Forecast,2016-08-01,308.85,,,,,,,,
Lucknow,Actual,2016-09-01,,4.6973,39.09145321570299,286.065,277.48305,83.95,3.75784,28.305,2.56
Lucknow,Forecast,2016-09-01,286.065,,,,,,,,
Lucknow,Actual,2016-10-01,,4.799,41.33875871937042,277.35,269.02950000000004,63.64,3.8392,23.625,1.87
Lucknow,Forecast,2016-10-01,277.35,,,,,,,,
Lucknow,Actual,2016-11-01,,3.7402,37.25113326121672,231.41000000000005,224.4677,53.31,2.99216,19.77,2.22
Lucknow,Forecast,2016-11-01,231.41000000000005,,,,,,,,
Lucknow,Actual,2016-12-01,,2.5831,32.40750903689394,177.155,171.84035,46.89,2.06648,16.915,2.4
Lucknow,Forecast,2016-12-01,177.155,,,,,,,,
Lucknow,Actual,2017-01-01,,3.0602,33.014047344754545,213.21,206.8137,47.59,2.44816,15.475,3.01
Lucknow,Forecast,2017-01-01,213.21,,,,,,,,
Lucknow,Actual,2017-02-01,,4.7806,37.91951202341322,301.63,292.5811,36.95,3.82448,20.745,3.13
Lucknow,Forecast,2017-02-01,301.63,,,,,,,,
Lucknow,Actual,2017-03-01,,5.9306,39.41747697359982,368.73,357.6681,28.67,4.74448,26.685,3.61
Lucknow,Forecast,2017-03-01,368.73,,,,,,,,
Lucknow,Actual,2017-04-01,,6.7954,40.98616591357475,412.17,399.8049,17.99,5.43632,32.415,3.62
Lucknow,Forecast,2017-04-01,412.17,,,,,,,,
Lucknow,Actual,2017-05-01,,6.6377,41.62758565576184,395.885,384.00845,28.09,5.31016,35.985,3.2
Lucknow,Forecast,2017-05-01,395.885,,,,,,,,
Lucknow,Actual,2017-06-01,,6.0468,40.46787185798858,366.94000000000005,355.93180000000007,39.24,4.837440000000001,37.425,3.23
Lucknow,Forecast,2017-06-01,366.94000000000005,,,,,,,,
Lucknow,Actual,2017-07-01,,3.9691,35.25482795596182,265.65500000000003,257.68535,83.38,3.1752800000000003,30.94,3.36
Lucknow,Forecast,2017-07-01,265.65500000000003,,,,,,,,
Lucknow,Actual,2017-08-01,,4.2468,36.838201054763225,272.14000000000004,263.97580000000005,86.42,3.3974400000000005,28.92,2.99
Lucknow,Forecast,2017-08-01,272.14000000000004,,,,,,,,
Lucknow,Actual,2017-09-01,,4.9932,40.01036801094519,299.46,290.47619999999995,81.86,3.99456,27.9,2.49
Lucknow,Forecast,2017-09-01,299.46,,,,,,,,
Lucknow,Actual,2017-10-01,,4.7297,42.62455493142409,265.285,257.32645,62.54,3.783760000000001,24.9,1.44
Lucknow,Forecast,2017-10-01,265.285,,,,,,,,
Lucknow,Actual,2017-11-01,,3.5858,36.93359297116957,222.29,215.6213,56.87,2.86864,19.095,2.15
Lucknow,Forecast,2017-11-01,222.29,,,,,,,,
Lucknow,Actual,2017-12-01,,2.8274,33.91314200500008,185.57,180.00289999999998,47.82,2.26192,16.985,2.21
Lucknow,Forecast,2017-12-01,185.57,,,,,,,,
Lucknow,Actual,2018-01-01,,3.2705,33.888432017543856,222.525,215.84925,40.13,2.6164000000000005,16.89,2.95
Lucknow,Forecast,2018-01-01,222.525,,,,,,,,
Lucknow,Actual,2018-02-01,,4.3942,36.99234179342802,281.71,273.2587,34.99,3.51536,21.115,3.1
Lucknow,Forecast,2018-02-01,281.71,,,,,,,,
Lucknow,Actual,2018-03-01,,5.9794,39.59685765358924,370.37,359.2589,20.78,4.78352,27.705,3.57
Lucknow,Forecast,2018-03-01,370.37,,,,,,,,
Lucknow,Actual,2018-04-01,,6.2748,40.20338898038003,384.74,373.1978,29.02,5.01984,32.129999999999995,3.55
Lucknow,Forecast,2018-04-01,384.74,,,,,,,,
Lucknow,Actual,2018-05-01,,6.413,40.69317896848617,389.4500000000001,377.7665,27.26,5.130400000000001,35.745,3.44
Lucknow,Forecast,2018-05-01,389.4500000000001,,,,,,,,
Lucknow,Actual,2018-06-01,,5.875,38.304480651731154,376.15,364.8655,40.53,4.7,37.245,4.12
Lucknow,Forecast,2018-06-01,376.15,,,,,,,,
Lucknow,Actual,2018-07-01,,4.1702,34.73317719473129,287.11,278.49670000000003,75.59,3.3361600000000005,33.155,3.93
Lucknow,Forecast,2018-07-01,287.11,,,,,,,,
Lucknow,Actual,2018-08-01,,3.6389,35.760630409413594,235.345,228.28465,89.14,2.9111200000000004,28.4,2.67
Lucknow,Forecast,2018-08-01,235.345,,,,,,,,
Lucknow,Actual,2018-09-01,,4.5893,37.37052189635622,292.665,283.88505,86.9,3.67144,25.72,3.16
Lucknow,Forecast,2018-09-01,292.665,,,,,,,,
Lucknow,Actual,2018-10-01,,5.0693,41.81053734625164,292.065,283.30305,69.63,4.05544,24.055,1.93
Lucknow,Forecast,2018-10-01,292.065,,,,,,,,
Lucknow,Actual,2018-11-01,,3.6511,37.04130992590265,226.355,219.56435,61.09,2.9208800000000004,20.725,2.19
Lucknow,Forecast,2018-11-01,226.355,,,,,,,,
Lucknow,Actual,2018-12-01,,3.2525,34.91847826086956,212.025,205.66425,51.82,2.6020000000000003,14.645,2.47
Lucknow,Forecast,2018-12-01,212.025,,,,,,,,
Lucknow,Actual,2019-01-01,,3.3319,34.654670788875066,220.595,213.97715,50.75,2.6655200000000003,15.53,2.7
Lucknow,Forecast,2019-01-01,220.595,,,,,,,,
Lucknow,Actual,2019-02-01,,3.888,35.71228502604896,255.0,247.35,50.53,3.1104000000000003,19.41,3.03
Lucknow,Forecast,2019-02-01,255.0,,,,,,,,
Lucknow,Actual,2019-03-01,,5.7725,40.01192098092643,352.425,341.85225,38.65,4.618,23.625,3.19
Lucknow,Forecast,2019-03-01,352.425,,,,,,,,
Lucknow,Actual,2019-04-01,,6.5623,41.26927780989001,394.115,382.2915499999999,26.61,5.24984,31.39,3.3
Lucknow,Forecast,2019-04-01,394.115,,,,,,,,
Lucknow,Actual,2019-05-01,,7.1945,40.596115757042256,442.725,429.44325,18.59,5.7556,35.9,4.15
Lucknow,Forecast,2019-05-01,442.725,,,,,,,,
Lucknow,Actual,2019-06-01,,5.9626,39.29533858214503,372.13,360.9661,35.11,4.77008,37.81,3.7
Lucknow,Forecast,2019-06-01,372.13,,,,,,,,
Lucknow,Actual,2019-07-01,,4.5415,36.66968449250918,295.675,286.80475,78.7,3.6332,33.43,3.43
Lucknow,Forecast,2019-07-01,295.675,,,,,,,,
Lucknow,Actual,2019-08-01,,4.6464,37.8101797829387,292.92,284.1324,85.83,3.71712,29.615,3.03
Lucknow,Forecast,2019-08-01,292.92,,,,,,,,
Lucknow,Actual,2019-09-01,,3.7481,35.373214203947065,247.205,239.78885,88.28,2.9984800000000003,27.475,2.99
Lucknow,Forecast,2019-09-01,247.205,,,,,,,,
Lucknow,Actual,2019-10-01,,4.0416,38.92779303852155,241.48,234.2356,82.18,3.23328,22.65,1.97
Lucknow,Forecast,2019-10-01,241.48,,,,,,,,
Lucknow,Actual,2019-11-01,,3.1505,35.071102345858414,202.725,196.64325,76.13,2.5204000000000004,20.365,2.26
Lucknow,Forecast,2019-11-01,202.725,,,,,,,,
Lucknow,Actual,2019-12-01,,2.1662,30.452214706524117,156.31,151.6207,74.63,1.73296,12.85,2.4
Lucknow,Forecast,2019-12-01,156.31,,,,,,,,
Lucknow,Actual,2020-01-01,,2.7502,32.43736210187203,191.71,185.9587,75.57,2.20016,12.85,2.71
Lucknow,Forecast,2020-01-01,191.71,,,,,,,,
Lucknow,Actual,2020-02-01,,4.333,37.86624382577459,269.85,261.7545,60.94,3.4664,15.97,2.66
Lucknow,Forecast,2020-02-01,269.85,,,,,,,,
Lucknow,Actual,2020-03-01,,5.1197,38.68473009158646,318.985,309.41545,56.39,4.09576,23.545,3.15
Lucknow,Forecast,2020-03-01,318.985,,,,,,,,
Lucknow,Actual,2020-04-01,,6.3881,41.044322169195176,384.605,373.06684999999993,37.2,5.11048,28.595,3.26
Lucknow,Forecast,2020-04-01,384.605,,,,,,,,
Lucknow,Actual,2020-05-01,,6.8146,41.88827587347803,405.13,392.9761,35.2,5.4516800000000005,35.275000000000006,3.22
Lucknow,Forecast,2020-05-01,405.13,,,,,,,,
Lucknow,Actual,2020-06-01,,5.1012,38.57420929286669,318.66,309.10020000000003,59.05,4.08096,32.53,3.18
Lucknow,Forecast,2020-06-01,318.66,,,,,,,,
Lucknow,Actual,2020-07-01,,4.5718,37.32551832825069,291.79,283.0363,82.93,3.65744,30.895,3.16
Lucknow,Forecast,2020-07-01,291.79,,,,,,,,
Lucknow,Actual,2020-08-01,,4.6075,36.85849987663459,298.775,289.81175,85.57,3.686,29.395,3.42
Lucknow,Forecast,2020-08-01,298.775,,,,,,,,
Lucknow,Actual,2020-09-01,,4.7314,39.46997423677838,285.57,277.0029,78.36,3.78512,28.11,2.45
Lucknow,Forecast,2020-09-01,285.57,,,,,,,,
Lucknow,Actual,2020-10-01,,4.6733,40.33965767707773,275.46500000000003,267.20105,54.49,3.73864,25.93,2.09
Lucknow,Forecast,2020-10-01,275.46500000000003,,,,,,,,
Lucknow,Actual,2020-11-01,,3.5215,35.326253995574135,229.875,222.97875,42.91,2.8172,20.88,2.69
Lucknow,Forecast,2020-11-01,229.875,,,,,,,,
Lucknow,Actual,2020-12-01,,3.048,32.44820195284591,218.0,211.46,41.3,2.4384,17.205,3.28
Lucknow,Forecast,2020-12-01,218.0,,,,,,,,
Lucknow,Actual,2021-01-01,,2.6251,31.151772601963263,193.455,187.65135,41.16,2.10008,17.665,3.11
Lucknow,Forecast,2021-01-01,193.455,,,,,,,,
Lucknow,Actual,2021-02-01,,4.6212,38.04943029843517,289.06,280.3882,28.84,3.69696,21.655,2.9
Lucknow,Forecast,2021-02-01,289.06,,,,,,,,
Lucknow,Actual,2021-03-01,,5.7883,39.09179063218093,362.015,351.15455,19.69,4.63064,27.475,3.63
Lucknow,Forecast,2021-03-01,362.015,,,,,,,,
Lucknow,Actual,2021-04-01,,6.7526,40.97545255842627,409.43,397.1471,16.42,5.402080000000001,30.38,3.59
Lucknow,Forecast,2021-04-01,409.43,,,,,,,,
Lucknow,Actual,2021-05-01,,5.6266,39.53014839339298,346.73,336.3281,42.58,4.50128,32.205,3.27
Lucknow,Forecast,2021-05-01,346.73,,,,,,,,
Lucknow,Actual,2021-06-01,,5.207,39.81402038962349,315.54999999999995,306.0835,67.05,4.1656,33.335,2.76
Lucknow,Forecast,2021-06-01,315.54999999999995,,,,,,,,
Lucknow,Actual,2021-07-01,,4.674,37.72068578426371,295.70000000000005,286.82900000000006,77.03,3.7392,33.235,3.1
Lucknow,Forecast,2021-07-01,295.70000000000005,,,,,,,,
Lucknow,Actual,2021-08-01,,4.2814,36.38168743607406,278.87,270.5039,87.41,3.42512,29.23,3.24
Lucknow,Forecast,2021-08-01,278.87,,,,,,,,
Lucknow,Actual,2021-09-01,,4.4993,37.33844974339717,286.365,277.77405,87.66,3.59944,28.520000000000003,3.07
Lucknow,Forecast,2021-09-01,286.365,,,,,,,,
Lucknow,Actual,2021-10-01,,4.6169,39.01495380036428,281.045,272.61365,81.06,3.69352,22.42,2.51
Lucknow,Forecast,2021-10-01,281.045,,,,,,,,
Lucknow,Actual,2021-11-01,,3.4651,36.00329184172982,220.055,213.45335,73.72,2.7720800000000003,17.53,2.34
Lucknow,Forecast,2021-11-01,220.055,,,,,,,,
Lucknow,Actual,2021-12-01,,2.7785,33.12737977718234,187.925,182.28725,70.07,2.2228000000000003,13.825,2.45
Lucknow,Forecast,2021-12-01,187.925,,,,,,,,
Lucknow,Actual,2022-01-01,,2.5505,31.642642747452182,181.325,175.88524999999998,75.19,2.0404,13.535,2.69
Lucknow,Forecast,2022-01-01,181.325,,,,,,,,
Lucknow,Actual,2022-02-01,,4.5586,36.81754305533407,295.53,286.6641,64.4,3.64688,16.71,3.38
Lucknow,Forecast,2022-02-01,295.53,,,,,,,,
Lucknow,Actual,2022-03-01,,5.8512,40.54202981072121,353.16,342.56519999999995,41.84,4.680960000000001,25.28,3.03
Lucknow,Forecast,2022-03-01,353.16,,,,,,,,
Lucknow,Actual,2022-04-01,,6.8328,41.89665272311742,406.24,394.0528,18.89,5.46624,32.705,3.23
Lucknow,Forecast,2022-04-01,406.24,,,,,,,,
Lucknow,Actual,2022-05-01,,6.2621,41.774082133891966,370.105,359.00185,33.85,5.00968,34.955,2.85
Lucknow,Forecast,2022-05-01,370.105,,,,,,,,
Lucknow,Actual,2022-06-01,,5.8406,39.85885984733911,358.43,347.6771,35.06,4.67248,36.645,3.32
Lucknow,Forecast,2022-06-01,358.43,,,,,,,,
Lucknow,Actual,2022-07-01,,5.1394,36.54699984601434,341.77000000000004,331.5169,61.43,4.1115200000000005,33.425,4.24
Lucknow,Forecast,2022-07-01,341.77000000000004,,,,,,,,
Lucknow,Actual,2022-08-01,,4.5715,35.752919555204016,307.375,298.15375,76.91,3.657200000000001,30.445,3.94
Lucknow,Forecast,2022-08-01,307.375,,,,,,,,
Lucknow,Actual,2022-09-01,,4.2972,36.57581206557514,278.26,269.9122,81.81,3.4377600000000004,29.44,3.17
Lucknow,Forecast,2022-09-01,278.26,,,,,,,,
Lucknow,Actual,2022-10-01,,4.1986,38.43439136911913,255.93,248.2521,81.3,3.35888,23.755000000000003,2.3
Lucknow,Forecast,2022-10-01,255.93,,,,,,,,
Lucknow,Actual,2022-11-01,,3.701,36.93127279708197,230.85,223.9245,76.73,2.9608000000000003,18.31,2.29
Lucknow,Forecast,2022-11-01,230.85,,,,,,,,
Lucknow,Actual,2022-12-01,,3.191,34.26678274327723,212.55,206.1735,71.01,2.5528,15.34,2.65
Lucknow,Forecast,2022-12-01,212.55,,,,,,,,
Lucknow,Actual,2023-01-01,,2.557,31.8988196814562,179.45,174.0665,61.4,2.0456,14.73,2.58
Lucknow,Forecast,2023-01-01,179.45,,,,,,,,
Lucknow,Actual,2023-02-01,,5.01,38.79719929982495,310.3,300.991,44.45,4.008,19.595,2.99
Lucknow,Forecast,2023-02-01,310.3,,,,,,,,
Lucknow,Actual,2023-03-01,,5.0818,39.25302188662506,311.49,302.1453,43.55,4.065440000000001,25.475,2.87
Lucknow,Forecast,2023-03-01,311.49,,,,,,,,
Lucknow,Actual,2023-04-01,,6.1721,40.75404911409231,372.805,361.62085,34.19,4.93768,30.06,3.21
Lucknow,Forecast,2023-04-01,372.805,,,,,,,,
Lucknow,Actual,2023-05-01,,6.839,42.60626303025146,400.55000000000007,388.53350000000006,34.07,5.4712000000000005,32.629999999999995,2.93
Lucknow,Forecast,2023-05-01,400.55000000000007,,,,,,,,
Lucknow,Actual,2023-06-01,,5.9606,38.05215803164111,385.03,373.4791,40.53,4.76848,36.055,4.35
Lucknow,Forecast,2023-06-01,385.03,,,,,,,,
Lucknow,Actual,2023-07-01,,4.8557,37.85866557696663,307.58500000000004,298.35745000000003,76.86,3.88456,30.495,3.24
Lucknow,Forecast,2023-07-01,307.58500000000004,,,,,,,,
Lucknow,Actual,2023-08-01,,4.3294,36.13487376197435,284.87,276.3239,84.35,3.46352,29.55,3.42
Lucknow,Forecast,2023-08-01,284.87,,,,,,,,
Lucknow,Actual,2023-09-01,,4.56,38.68289983397897,279.6,271.21199999999993,84.6,3.648,28.51,2.58
Lucknow,Forecast,2023-09-01,279.6,,,,,,,,
Lucknow,Actual,2023-10-01,,4.7964,41.9878533053025,273.22,265.02340000000004,65.32,3.837120000000001,25.005,1.67
Lucknow,Forecast,2023-10-01,273.22,,,,,,,,
Lucknow,Actual,2023-11-01,,3.0562,35.78766350076012,190.21,184.5037,55.44,2.44496,21.945,1.87
Lucknow,Forecast,2023-11-01,190.21,,,,,,,,
Lucknow,Actual,2023-12-01,,2.6086,32.58821890897363,177.83,172.4951,56.53,2.0868800000000003,18.715,2.37
Lucknow,Forecast,2023-12-01,177.83,,,,,,,,
Lucknow,Actual,2024-01-01,,1.9781,29.860322839114616,143.10500000000002,138.81185000000002,51.75,1.58248,14.74,2.21
Lucknow,Forecast,2024-01-01,143.10500000000002,,,,,,,,
Lucknow,Actual,2024-02-01,,4.0915,36.58188551063592,262.775,254.89175,41.72,3.2732,17.235,2.91
Lucknow,Forecast,2024-02-01,262.775,,,,,,,,
Lucknow,Actual,2024-03-01,,5.6518,40.03868967251124,343.98999999999995,333.67029999999994,34.68,4.52144,25.04,3.07
Lucknow,Forecast,2024-03-01,343.98999999999995,,,,,,,,
Lucknow,Actual,2024-04-01,,6.3708,38.588814595183344,408.14,395.8958,19.59,5.096640000000001,31.835,4.48
Lucknow,Forecast,2024-04-01,408.14,,,,,,,,
Lucknow,Actual,2024-05-01,,6.4476,40.79940864975026,390.78,379.0566,24.89,5.158080000000001,35.09,3.42
Lucknow,Forecast,2024-05-01,390.78,,,,,,,,
Lucknow,Actual,2024-06-01,,5.9038,39.2407569860237,368.59,357.5323,32.79,4.72304,38.315,3.67
Lucknow,Forecast,2024-06-01,368.59,,,,,,,,
Lucknow,Actual,2024-07-01,,4.3519,36.5510274823062,282.595,274.11715,85.8,3.48152,30.33,3.25
Lucknow,Forecast,2024-07-01,282.595,,,,,,,,
Lucknow,Actual,2024-08-01,,4.26,37.24785852445427,269.6,261.512,86.26,3.408,28.85,2.83
Lucknow,Forecast,2024-08-01,269.6,,,,,,,,
Lucknow,Actual,2024-09-01,,4.2665,37.14761695826249,270.92499999999995,262.79725,87.72,3.4132,28.450000000000003,2.88
Lucknow,Forecast,2024-09-01,270.92499999999995,,,,,,,,
Lucknow,Actual,2024-10-01,,4.5694,39.80238518795936,272.07,263.9079,80.38,3.65552,25.115,2.18
Lucknow,Forecast,2024-10-01,272.07,,,,,,,,
Lucknow,Actual,2024-11-01,,3.2945,35.6070628943619,209.925,203.62725,67.8,2.6356,20.62,2.26
Lucknow,Forecast,2024-11-01,209.925,,,,,,,,
Lucknow,Actual,2024-12-01,,2.8337,32.88110599700352,194.885,189.03845,59.0,2.26696,15.81,2.66
Lucknow,Forecast,2024-12-01,194.885,,,,,,,,
Lucknow,Forecast,2025-01-01,193.79193749999973,,,,,,,,
Lucknow,Forecast,2025-02-01,192.1160375000001,,,,,,,,
Lucknow,Forecast,2025-03-01,193.98957499999997,,,,,,,,
Lucknow,Forecast,2025-04-01,194.04354999999995,,,,,,,,
Lucknow,Forecast,2025-05-01,193.989575,,,,,,,,
Lucknow,Forecast,2025-06-01,193.98957499999997,,,,,,,,
Lucknow,Forecast,2025-07-01,193.989575,,,,,,,,
Lucknow,Forecast,2025-08-01,193.989575,,,,,,,,
Lucknow,Forecast,2025-09-01,193.98957499999997,,,,,,,,
Lucknow,Forecast,2025-10-01,193.9895749999999,,,,,,,,
Lucknow,Forecast,2025-11-01,193.989575,,,,,,,,
Lucknow,Forecast,2025-12-01,193.989575,,,,,,,,
Lucknow,Forecast,2026-01-01,193.989575,,,,,,,,
Lucknow,Forecast,2026-02-01,193.989575,,,,,,,,
Lucknow,Forecast,2026-03-01,193.989575,,,,,,,,
Lucknow,Forecast,2026-04-01,193.989575,,,,,,,,
Lucknow,Forecast,2026-05-01,193.989575,,,,,,,,
Lucknow,Forecast,2026-06-01,193.989575,,,,,,,,
Lucknow,Forecast,2026-07-01,193.989575,,,,,,,,
Lucknow,Forecast,2026-08-01,193.989575,,,,,,,,
Lucknow,Forecast,2026-09-01,193.989575,,,,,,,,
Lucknow,Forecast,2026-10-01,193.98957499999997,,,,,,,,
Lucknow,Forecast,2026-11-01,193.989575,,,,,,,,
Lucknow,Forecast,2026-12-01,193.98957499999997,,,,,,,,
Lucknow,Forecast,2027-01-01,193.989575,,,,,,,,
Lucknow,Forecast,2027-02-01,193.989575,,,,,,,,
Lucknow,Forecast,2027-03-01,193.989575,,,,,,,,
Lucknow,Forecast,2027-04-01,193.989575,,,,,,,,
Lucknow,Forecast,2027-05-01,193.989575,,,,,,,,
Lucknow,Forecast,2027-06-01,193.989575,,,,,,,,
Lucknow,Forecast,2027-07-01,193.989575,,,,,,,,
Lucknow,Forecast,2027-08-01,193.98957499999997,,,,,,,,
Lucknow,Forecast,2027-09-01,193.989575,,,,,,,,
Lucknow,Forecast,2027-10-01,193.989575,,,,,,,,
Lucknow,Forecast,2027-11-01,193.98957499999997,,,,,,,,
Lucknow,Forecast,2027-12-01,193.989575,,,,,,,,
Lucknow,Forecast,2028-01-01,193.989575,,,,,,,,
Lucknow,Forecast,2028-02-01,193.9895749999999,,,,,,,,
Lucknow,Forecast,2028-03-01,193.989575,,,,,,,,
Lucknow,Forecast,2028-04-01,193.98957499999997,,,,,,,,
Lucknow,Forecast,2028-05-01,193.989575,,,,,,,,
Lucknow,Forecast,2028-06-01,193.98957499999997,,,,,,,,
Lucknow,Forecast,2028-07-01,193.989575,,,,,,,,
Lucknow,Forecast,2028-08-01,193.989575,,,,,,,,
Lucknow,Forecast,2028-09-01,193.989575,,,,,,,,
Lucknow,Forecast,2028-10-01,193.989575,,,,,,,,
Lucknow,Forecast,2028-11-01,193.989575,,,,,,,,
Lucknow,Forecast,2028-12-01,193.989575,,,,,,,,
Lucknow,Forecast,2029-01-01,193.989575,,,,,,,,
Lucknow,Forecast,2029-02-01,193.98957499999997,,,,,,,,
Lucknow,Forecast,2029-03-01,193.989575,,,,,,,,
Lucknow,Forecast,2029-04-01,193.98957499999997,,,,,,,,
Lucknow,Forecast,2029-05-01,193.989575,,,,,,,,
Lucknow,Forecast,2029-06-01,193.989575,,,,,,,,
Lucknow,Forecast,2029-07-01,193.989575,,,,,,,,
Lucknow,Forecast,2029-08-01,193.98957499999997,,,,,,,,
Lucknow,Forecast,2029-09-01,193.989575,,,,,,,,
Lucknow,Forecast,2029-10-01,193.989575,,,,,,,,
Lucknow,Forecast,2029-11-01,193.98957499999997,,,,,,,,
Lucknow,Forecast,2029-12-01,193.989575,,,,,,,,
Lucknow,Forecast,2030-01-01,193.98957499999997,,,,,,,,
Lucknow,Forecast,2030-02-01,193.98957499999997,,,,,,,,
Lucknow,Forecast,2030-03-01,193.989575,,,,,,,,
Lucknow,Forecast,2030-04-01,193.98957499999997,,,,,,,,
Lucknow,Forecast,2030-05-01,193.989575,,,,,,,,
Lucknow,Forecast,2030-06-01,193.989575,,,,,,,,
