date,city,energy_generated,predicted_energy,energy_efficiency_index,sunshine_hours,temperature,wind_speed,allsky_sfc_sw_dwn,rh2m
2022-02-01,Mumbai,345.375,335.01375,41.437706963574406,4.6748,24.97,2.66,5.8435,56.72
2022-03-01,Mumbai,364.425,353.49225,40.67606482721672,4.8292,30.68,3.13,6.0365,41.7
2022-04-01,Mumbai,391.46,379.7162,42.51229344407569,5.34816,31.93,2.86,6.6852,50.69
2022-05-01,Mumbai,419.325,406.74525,39.58734564404667,5.3524,32.72,4.24,6.6905,61.81
2022-06-01,Mumbai,344.47,334.1359,36.45524662614085,4.12912,31.005,4.32,5.1614,76.63
2022-07-01,Mumbai,288.77,280.1069,31.213249282280103,2.9115200000000003,26.98,5.34,3.6394,90.49
2022-08-01,Mumbai,318.575,309.01775,33.5200968013468,3.494,26.995,5.01,4.3675,90.16
2022-09-01,Mumbai,267.885,259.84845,35.93186646922483,3.26536,27.21,3.19,4.0817,90.01
2022-10-01,Mumbai,313.355,303.95435000000003,39.00710544136392,4.063280000000001,24.66,2.97,5.0791,82.64
2022-11-01,Mumbai,315.71500000000003,306.24355,37.74941889940025,3.96344,23.125,3.4,4.9543,72.32
2022-12-01,Mumbai,276.345,268.05465000000004,37.20555447848003,3.47752,22.72,2.95,4.3469,68.69
2023-01-01,Mumbai,292.66,283.88019999999995,37.83013794957706,3.71616,23.48,3.02,4.6452,58.51
2023-02-01,Mumbai,369.295,358.21615,39.525875724597356,4.76312,27.475,3.58,5.9539,32.89
2023-03-01,Mumbai,353.365,342.76405,40.64544551084445,4.693840000000001,28.85,3.0,5.8673,44.47
2023-04-01,Mumbai,393.69,381.8793,41.941525402060805,5.3166400000000005,31.005,3.07,6.6458,47.4
2023-05-01,Mumbai,423.08,410.3876,42.22321578270832,5.7100800000000005,32.94,3.31,7.1376,58.09
2023-06-01,Mumbai,367.63000000000005,356.60110000000003,35.77810045079064,4.28528,31.82,4.99,5.3566,73.54
2023-07-01,Mumbai,269.29,261.2113,29.693330275310284,2.53904,27.125,5.53,3.1738,91.28
2023-08-01,Mumbai,317.97,308.43089999999995,34.88992178653253,3.66352,27.12,4.45,4.5794,88.92
2023-09-01,Mumbai,279.315,270.93555,35.58588056628581,3.3490400000000005,27.395000000000003,3.5,4.1863,89.95
2023-10-01,Mumbai,310.425,301.11225,39.95790855730615,4.1188,26.085,2.65,5.1485,77.09
2023-11-01,Mumbai,274.63,266.3911,36.7069962896034,3.41168,25.61,3.07,4.2646,73.49
2023-12-01,Mumbai,267.74,259.7078,35.92359627749214,3.26304,25.195,3.19,4.0788,64.6
2024-01-01,Mumbai,291.865,283.10905,37.65689026970676,3.69064,24.345,3.06,4.6133,52.87
2024-02-01,Mumbai,341.77,331.5169,40.13683894061387,4.505120000000001,27.8,3.01,5.6314,43.2
2024-03-01,Mumbai,383.405,371.90285,41.72852217220573,5.16808,28.42,3.02,6.4601,45.03
2024-04-01,Mumbai,391.9500000000001,380.1915,41.668438509950676,5.266400000000001,33.42,3.14,6.583,48.16
2024-05-01,Mumbai,406.0100000000001,393.82970000000006,41.85946289239703,5.45936,32.35,3.24,6.8242,59.86
2024-06-01,Mumbai,333.345,323.34465,36.6541973451561,4.03432,31.765,4.06,5.0429,79.59
2024-07-01,Mumbai,264.72,256.77840000000003,28.4170931950122,2.31552,27.69,6.0,2.8944,91.34
2024-08-01,Mumbai,287.81,279.1757,33.47811319350096,3.19696,28.11,4.4,3.9962,90.73
2024-09-01,Mumbai,296.305,287.41585,36.64021229448193,3.63688,27.285,3.45,4.5461,89.48
2024-10-01,Mumbai,299.41,290.4277,40.30091421064533,4.019360000000001,26.72,2.41,5.0242,83.52
2024-11-01,Mumbai,301.46500000000003,292.42105000000004,36.35682791756715,3.66184,23.35,3.63,4.5773,72.04
2024-12-01,Mumbai,268.49,260.4353,36.13087804667987,3.2910400000000006,23.045,3.14,4.1138,71.76
2015-01-01,Pune,300.05,291.0485,38.26777879808183,3.8408,19.845,3.0,4.801,58.49
2015-02-01,Pune,350.505,339.98985,40.30794601457276,4.62568,23.115,3.07,5.7821,44.12
2015-03-01,Pune,370.315,359.20555,41.65410607587646,5.000240000000001,24.4,2.89,6.2503,49.6
2015-04-01,Pune,409.1950000000001,396.91915000000006,41.850591970151946,5.497520000000001,28.295,3.28,6.8719,48.54
2015-05-01,Pune,419.195,406.61915,40.38674235417437,5.44952,29.72,3.93,6.8119,58.61
2015-06-01,Pune,340.59000000000003,330.3723,32.556703474856235,3.5614400000000006,29.13,5.9,4.4518,80.64
2015-07-01,Pune,333.91,323.8927,30.58075128034172,3.18896,25.515,6.73,3.9862,86.18
2015-08-01,Pune,288.265,279.61705,32.701496533197805,3.10504,25.455,4.71,3.8813,86.75
2015-09-01,Pune,306.885,297.67845,37.88815964917478,3.879760000000001,23.99,3.22,4.8497,85.55
2015-10-01,Pune,299.61,290.62170000000003,39.94501743869791,3.99056,24.39,2.51,4.9882,76.43
2015-11-01,Pune,296.77,287.8669,37.32242388876592,3.71152,22.495,3.24,4.6394,69.44
2015-12-01,Pune,301.415,292.37255,37.747462755352515,3.80504,20.27,3.18,4.7563,57.0
2016-01-01,Pune,305.01000000000005,295.85970000000003,39.14921909495107,3.980960000000001,21.535,2.81,4.9762,46.5
2016-02-01,Pune,336.825,326.72025,40.916545189504376,4.522,24.6,2.71,5.6525,48.07
2016-03-01,Pune,381.93,370.4721,41.98657062951823,5.176480000000001,27.27,2.92,6.4706,37.77
2016-04-01,Pune,421.11,408.4767,41.39828708946773,5.59216,29.89,3.58,6.9902,43.54
2016-05-01,Pune,445.14,431.7858,39.51938237759058,5.643840000000001,30.305,4.62,7.0548,57.18
2016-06-01,Pune,330.94,321.0118,32.82275277109963,3.51264,30.01,5.57,4.3908,78.47
2016-07-01,Pune,255.6,247.932,27.81284004352557,2.16,24.325000000000003,6.03,2.7,91.68
2016-08-01,Pune,289.11,280.43670000000003,29.621440632120784,2.6801600000000003,24.025,6.08,3.3502,91.9
2016-09-01,Pune,267.57,259.5429,33.3565209586213,2.99152,23.055,4.03,3.7394,91.51
2016-10-01,Pune,293.64500000000004,284.83565000000004,38.48800448783148,3.78952,20.31,2.84,4.7369,80.79
2016-11-01,Pune,322.07,312.4079,38.26186335167603,4.0875200000000005,20.25,3.33,5.1094,64.28
2016-12-01,Pune,305.22,296.0634,37.45986705809582,3.81792,19.245,3.33,4.7724,56.87
2017-01-01,Pune,302.505,293.42985,38.96011065776459,3.93448,20.185,2.83,4.9181,50.88
2017-02-01,Pune,362.25,351.3825,40.68396226415094,4.804,24.46,3.1,6.005,39.33
2017-03-01,Pune,400.0,388.0,42.680324370465215,5.472,26.085,2.9,6.84,37.69
2017-04-01,Pune,441.05,427.8185,42.176682094633364,5.9272,29.32,3.53,7.409,40.25
2017-05-01,Pune,429.39,416.5083,39.981042548119895,5.51984,30.94,4.22,6.8998,53.84
2017-06-01,Pune,328.61,318.7517,33.52971666925155,3.59056,28.995,5.21,4.4882,82.46
2017-07-01,Pune,316.99,307.4803,29.04583705962556,2.7934400000000004,24.815,7.12,3.4918,90.56
2017-08-01,Pune,275.405,267.14284999999995,31.639454625664023,2.85448,23.165,4.85,3.5681,90.94
2017-09-01,Pune,273.92,265.7024,37.69721124310517,3.4963200000000003,24.93,2.77,4.3704,89.65
2017-10-01,Pune,279.485,271.10045,39.723498243260146,3.73576,22.42,2.3,4.6697,80.28
2017-11-01,Pune,309.64000000000004,300.35080000000005,38.373833814183605,3.95904,19.9,3.11,4.9488,71.97
2017-12-01,Pune,280.77000000000004,272.3469,36.26057713169885,3.4331200000000006,18.455,3.31,4.2914,67.81
2018-01-01,Pune,292.785,284.00145,39.21493779935067,3.84616,19.62,2.62,4.8077,56.26
2018-02-01,Pune,333.37,323.3689,41.216222899192914,4.50832,23.28,2.58,5.6354,45.43
2018-03-01,Pune,362.41,351.5377,41.97202868472742,4.93456,26.61,2.7,6.1682,39.48
2018-04-01,Pune,416.385,403.89345,42.5292322400353,5.66056,29.705,3.13,7.0757,39.7
2018-05-01,Pune,424.28,411.5516,39.91014854837981,5.450880000000001,30.0,4.18,6.8136,53.01
2018-06-01,Pune,318.185,308.63945,32.477931929904784,3.34696,27.195,5.45,4.1837,83.12
2018-07-01,Pune,278.01,269.6697,26.84074548937222,2.13776,24.895,7.22,2.6722,91.27
2018-08-01,Pune,282.62,274.1414,27.87421393572618,2.34912,23.565,6.79,2.9364,91.32
2018-09-01,Pune,314.51,305.0747,38.31674821153584,4.00816,24.39,3.2,5.0102,86.61
2018-10-01,Pune,320.12999999999994,310.5261,40.365003631375075,4.27088,22.625,2.66,5.3386,69.74
2018-11-01,Pune,300.66,291.6402,39.21502133831402,3.93696,21.51,2.73,4.9212,60.68
2018-12-01,Pune,295.99,287.1103,37.44320079341787,3.71504,19.630000000000003,3.19,4.6438,51.65
2019-01-01,Pune,314.72,305.2784,38.93931445426561,4.07232,20.115,3.01,5.0904,37.98
2019-02-01,Pune,354.645,344.00564999999995,40.47571765092582,4.69192,22.19,3.07,5.8649,38.61
2019-03-01,Pune,408.805,396.54085,42.04221035657282,5.513680000000001,26.74,3.21,6.8921,33.95
2019-04-01,Pune,429.915,417.01755,42.074939517549694,5.77784,29.12,3.44,7.2223,38.59
2019-05-01,Pune,468.275,454.22675,40.46341421263652,6.0428,30.385,4.53,7.5535,51.94
2019-06-01,Pune,350.195,339.68915,35.3449563581458,4.04792,30.85,4.86,5.0599,73.21
2019-07-01,Pune,282.74,274.2578,29.357161843373092,2.59104,24.98,6.04,3.2388,91.4
2019-08-01,Pune,290.61,281.8917,29.972895368697248,2.74576,24.07,5.95,3.4322,92.28
2019-09-01,Pune,259.2,251.424,31.34826568622708,2.6784,24.05,4.59,3.348,92.73
2019-10-01,Pune,274.26,266.0322,37.645360009663214,3.49536,23.075,2.79,4.3692,88.2
2019-11-01,Pune,290.31,281.6007,38.250221350872756,3.7297600000000006,21.185,2.86,4.6622,83.25
2019-12-01,Pune,260.29,252.4813,36.29940981558131,3.2206400000000004,20.405,2.95,4.0258,81.2
2020-01-01,Pune,301.26,292.2222,38.83137238726708,3.908160000000001,18.36,2.85,4.8852,73.59
2020-02-01,Pune,336.5,326.405,39.81683074592957,4.4112,21.135,3.04,5.514,56.58
2020-03-01,Pune,390.43,378.7171,41.857139181447046,5.26768,24.25,3.06,6.5846,52.76
2020-04-01,Pune,416.64,404.1408,42.65600812495393,5.677440000000001,28.635,3.09,7.0968,42.66
2020-05-01,Pune,438.325,425.17525,40.55560695780903,5.698,30.925,4.11,7.1225,54.01
2020-06-01,Pune,313.90500000000003,304.48785000000004,35.32865593430933,3.67528,25.42,4.21,4.5941,83.94
2020-07-01,Pune,287.73,279.0981,32.32311204177189,3.05168,25.055,4.85,3.8146,89.83
2020-08-01,Pune,270.89,262.7633,28.16419636024886,2.3182400000000003,23.98,6.3,2.8978,93.5
2020-09-01,Pune,265.605,257.63685000000004,37.34141444815602,3.3728800000000003,24.755000000000003,2.74,4.2161,91.79
2020-10-01,Pune,254.485,246.85045,39.15298411018253,3.39976,22.53,2.1,4.2497,86.6
2020-11-01,Pune,303.29,294.1913,38.16389498479938,3.86704,20.045,3.08,4.8338,81.13
2020-12-01,Pune,277.98,269.6406,37.124983973674084,3.487680000000001,18.56,3.0,4.3596,74.72
2021-01-01,Pune,270.195,262.08915,39.348480788498726,3.59672,20.95,2.27,4.4959,70.29
2021-02-01,Pune,333.915,323.89755,40.15988665775067,4.41464,22.405,2.9,5.5183,52.79
2021-03-01,Pune,372.72,361.5384,42.258886701920204,5.08992,27.265,2.73,6.3624,37.58
2021-04-01,Pune,393.165,381.37005,42.665577143452445,5.38504,28.93,2.83,6.7313,44.71
2021-05-01,Pune,364.77,353.8269,38.38908346944617,4.58192,29.58,3.92,5.7274,67.15
2021-06-01,Pune,306.33000000000004,297.1401,33.250188866022356,3.3428800000000005,26.485,4.87,4.1786,87.15
2021-07-01,Pune,292.435,283.66195,29.94493004128711,2.7557600000000004,24.950000000000003,6.01,3.4447,91.16
2021-08-01,Pune,264.95,257.0015,32.56514257620452,2.8760000000000003,23.535,4.26,3.595,90.14
2021-09-01,Pune,262.62,254.7414,31.78680016267405,2.76192,23.8,4.5,3.4524,92.08
2021-10-01,Pune,309.81000000000006,300.51570000000004,40.89706627803828,4.19536,22.38,2.38,5.2442,84.18
2021-11-01,Pune,275.595,267.32715,36.23427540652545,3.3759200000000003,21.245,3.23,4.2199,82.46
2021-12-01,Pune,259.905,252.10785,36.694819056654914,3.25288,18.72,2.83,4.0661,78.25
2022-01-01,Pune,292.325,283.55525,38.83788595419036,3.8068,17.169999999999998,2.72,4.7585,71.25
2022-02-01,Pune,347.795,337.36115,41.6026708389554,4.71992,21.51,2.64,5.8999,56.76
2022-03-01,Pune,351.855,341.29935,40.808598389251785,4.69208,27.38,2.93,5.8651,40.06
2022-04-01,Pune,390.465,378.75105,42.103918118061124,5.29384,29.925,2.98,6.6173,40.72
2022-05-01,Pune,423.345,410.64465,37.5002657425911,5.119120000000001,30.915,5.17,6.3989,60.68
2022-06-01,Pune,340.99,330.7603,34.71752746939473,3.8718400000000006,29.235,4.95,4.8398,75.51
2022-07-01,Pune,279.1,270.727,28.408859574121575,2.4144,24.695,6.41,3.018,91.78
2022-08-01,Pune,294.72,285.8784,30.40381615759807,2.84352,24.475,5.85,3.5544,91.97
2022-09-01,Pune,257.09000000000003,249.3773,34.40233158125743,3.0030400000000004,24.355,3.47,3.7538,91.45
2022-10-01,Pune,292.84,284.05479999999994,37.64087693320171,3.69984,20.71,3.08,4.6248,86.03
2022-11-01,Pune,310.46500000000003,301.15105,37.90300132828066,3.92104,19.095,3.27,4.9013,78.39
2022-12-01,Pune,281.695,273.24415,37.190797325700515,3.534320000000001,19.385,3.04,4.4179,74.42
2023-01-01,Pune,301.52,292.47439999999995,38.91223324626519,3.91872,19.34,2.83,4.8984,64.43
2023-02-01,Pune,367.755,356.72235,40.04963800629024,4.80248,23.045,3.38,6.0031,36.24
2023-03-01,Pune,361.43,350.5871,40.71404754609521,4.79728,25.31,3.08,5.9966,48.48
2023-04-01,Pune,390.83,379.1051,41.99366490166415,5.28688,27.985,3.02,6.6086,46.03
2023-05-01,Pune,422.72,410.0384,40.55910776103594,5.51232,29.055,3.91,6.8904,55.14
2023-06-01,Pune,376.17,364.8849,34.37753602526704,4.17232,29.35,5.77,5.2154,73.8
2023-07-01,Pune,282.51,274.0347,27.462923934767897,2.2769600000000003,24.445,7.01,2.8462,91.29
2023-08-01,Pune,296.635,287.73595,31.473343122941632,3.0149600000000003,24.495,5.41,3.7687,90.31
2023-09-01,Pune,273.71,265.4987,33.48478620433169,3.06416,24.630000000000003,4.11,3.8302,91.03
2023-10-01,Pune,306.68499999999995,297.4844499999999,39.712867235735295,4.05256,22.32,2.67,5.0657,79.17
2023-11-01,Pune,277.3,268.981,37.02071985474741,3.4704,21.71,3.02,4.338,77.76
2023-12-01,Pune,282.97,274.4809,36.37932098447994,3.4683200000000003,20.485,3.31,4.3354,68.38
2024-01-01,Pune,296.625,287.72625,38.264318885448915,3.802000000000001,20.1,2.95,4.7525,58.33
2024-02-01,Pune,348.23,337.7831,40.726368578138306,4.64048,23.38,2.91,5.8006,46.23
2024-03-01,Pune,389.625,377.93625,41.43536242981113,5.2132000000000005,26.195,3.19,6.5165,38.86
2024-04-01,Pune,389.77,378.0769,41.62110559632322,5.23472,30.76,3.13,6.5434,38.45
2024-05-01,Pune,397.88,385.9436,40.59801152596607,5.22048,29.685,3.58,6.5256,58.5
2024-06-01,Pune,323.77,314.0569,33.96407321310182,3.60272,29.38,4.93,4.5034,82.21
2024-07-01,Pune,279.19,270.8143,26.369925118820035,2.05744,25.07,7.53,2.5718,91.59
2024-08-01,Pune,276.15000000000003,267.86550000000005,31.412093912093916,2.8312000000000004,25.145,4.96,3.539,91.95
2024-09-01,Pune,283.31,274.8107,34.1034937693804,3.2273600000000005,23.955,4.08,4.0342,91.49
2024-10-01,Pune,292.255,283.48735,38.86948588087588,3.80888,23.17,2.71,4.7611,85.86
2024-11-01,Pune,301.21,292.1737,36.25471825289835,3.64816,19.47,3.66,4.5602,77.27
2024-12-01,Pune,276.53,268.2341,36.54671657098148,3.41648,19.0,3.15,4.2706,74.49
2015-01-01,Raipur,261.905,254.04784999999995,39.129544856931126,3.48328,16.985,2.21,4.3541,61.16
2015-02-01,Raipur,312.36499999999995,302.99405,41.41980841855136,4.27144,21.925,2.27,5.3393,45.48
2015-03-01,Raipur,339.395,329.21315,42.41843641890135,4.691120000000001,26.145,2.31,5.8639,39.92
2015-04-01,Raipur,392.15,380.3855,40.848958333333336,5.18,31.82,3.42,6.475,35.56
2015-05-01,Raipur,411.645,399.29565,40.83002047229099,5.41192,36.4,3.67,6.7649,25.68
2015-06-01,Raipur,340.49,330.2753,37.1947862411298,4.17424,34.385000000000005,3.98,5.2178,62.15
2015-07-01,Raipur,307.825,298.59025,34.73225165861804,3.5428,28.715000000000003,4.32,4.4285,84.14
2015-08-01,Raipur,296.76,287.8572,36.11730456541423,3.5865600000000004,27.75,3.63,4.4832,85.71
2015-09-01,Raipur,309.88,300.5836,40.5364393653983,4.16448,25.770000000000003,2.48,5.2056,83.29
2015-10-01,Raipur,294.05,285.2285,42.69018583042973,4.148,24.62,1.74,5.185,75.57
2015-11-01,Raipur,262.245,254.37765,40.042784374083844,3.55912,22.035,1.99,4.4489,73.66
2015-12-01,Raipur,231.625,224.67625,38.01368738922077,3.0532000000000004,18.44,2.04,3.8165,61.56
2016-01-01,Raipur,264.33,256.40009999999995,39.66488997731119,3.55408,19.31,2.11,4.4426,47.25
2016-02-01,Raipur,289.735,281.04295,40.28035746062817,3.90296,24.675,2.29,4.8787,35.98
2016-03-01,Raipur,341.615,331.36655,42.18594094227597,4.69784,29.745,2.4,5.8723,29.93
2016-04-01,Raipur,419.705,407.11385,41.24102868462633,5.5568800000000005,34.71,3.62,6.9461,21.41
2016-05-01,Raipur,410.93000000000006,398.60210000000006,41.19483362873023,5.44528,35.745,3.53,6.8066,33.51
2016-06-01,Raipur,362.47,351.5959,39.633612960225335,4.69552,34.989999999999995,3.45,5.8694,55.31
2016-07-01,Raipur,289.5,280.815,33.62213137601041,3.2304000000000004,29.85,4.38,4.038,82.44
2016-08-01,Raipur,280.57500000000005,272.15775,33.40337635125483,3.1196,26.895,4.28,3.8995,87.32
2016-09-01,Raipur,262.37,254.4989,36.59315585111131,3.26992,26.595,2.9,4.0874,88.94
2016-10-01,Raipur,302.32500000000005,293.25525000000005,41.69079927188483,4.171600000000001,22.42,2.08,5.2145,76.93
2016-11-01,Raipur,276.055,267.77335,41.52651752190237,3.8376800000000006,19.315,1.81,4.7971,70.06
2016-12-01,Raipur,260.805,252.98085,40.214917474650285,3.55528,16.7,1.93,4.4441,67.44
2017-01-01,Raipur,266.19,258.2043,39.96942869498366,3.59984,17.865000000000002,2.06,4.4998,59.44
2017-02-01,Raipur,327.79,317.9563,42.01444787383489,4.51184,23.27,2.29,5.6398,39.84
2017-03-01,Raipur,377.64,366.3108,42.731831842705574,5.19744,28.535,2.64,6.4968,25.64
2017-04-01,Raipur,433.53,420.5241,41.967729194740016,5.81008,33.24,3.52,7.2626,14.7
2017-05-01,Raipur,398.985,387.01544999999993,42.30766783732886,5.42056,37.33,3.01,6.7757,24.06
2017-06-01,Raipur,343.41,333.1077,36.94105953425931,4.17616,34.49,4.12,5.2202,59.09
2017-07-01,Raipur,298.085,289.14245,33.40052618840593,3.28456,29.715000000000003,4.64,4.1057,82.58
2017-08-01,Raipur,286.82499999999993,278.2202499999999,35.96100802407221,3.466,27.55,3.51,4.3325,86.41
2017-09-01,Raipur,276.46,268.16619999999995,40.391201187512415,3.75456,27.16,2.09,4.6932,85.57
2017-10-01,Raipur,275.29,267.0313,42.04800948214766,3.86704,24.335,1.68,4.8338,79.94
2017-11-01,Raipur,258.845,251.07965,40.31903824346721,3.5399200000000004,19.455,1.88,4.4249,73.24
2017-12-01,Raipur,258.41,250.6577,40.42355488255097,3.5425600000000004,17.369999999999997,1.85,4.4282,63.95
2018-01-01,Raipur,283.625,275.11625,41.609207206149875,3.9364,19.09,1.88,4.9205,46.16
2018-02-01,Raipur,299.205,290.22885,41.78327244696182,4.14088,23.55,2.02,5.1761,41.11
2018-03-01,Raipur,343.6,333.29200000000003,42.729940804855,4.7712,29.285,2.27,5.964,22.68
2018-04-01,Raipur,387.5750000000001,375.94775,41.847520946704684,5.2316,32.705,3.03,6.5395,31.24
2018-05-01,Raipur,408.87,396.6039,39.65946038224864,5.239520000000001,36.07,4.07,6.5494,32.4
2018-06-01,Raipur,364.61,353.6717,37.262288246451696,4.44496,33.135,4.34,5.5562,59.19
2018-07-01,Raipur,271.48,263.3356,31.94303249369329,2.85888,29.65,4.64,3.5736,81.41
2018-08-01,Raipur,248.37,240.9189,31.52895835237486,2.60752,27.375,4.27,3.2594,87.56
2018-09-01,Raipur,303.01,293.9197,37.69831395811768,3.81776,26.18,3.22,4.7722,84.64
2018-10-01,Raipur,317.975,308.43575,42.308664644206715,4.4156,23.3,2.1,5.5195,73.54
2018-11-01,Raipur,269.755,261.66235,41.20359621682389,3.73688,21.505,1.81,4.6711,64.96
2018-12-01,Raipur,226.47,219.6759,37.1315861960414,2.92912,16.45,2.17,3.6614,62.76
2019-01-01,Raipur,259.95500000000004,252.15635000000003,39.83325365303521,3.5160800000000005,17.62,2.01,4.3951,51.11
2019-02-01,Raipur,312.84,303.4548,41.29225050948755,4.26624,21.39,2.31,5.3328,42.39
2019-03-01,Raipur,356.965,346.25605,42.369531776703724,4.9050400000000005,27.91,2.52,6.1313,33.67
2019-04-01,Raipur,386.74,375.1378,42.79309184901919,5.31744,33.455,2.72,6.6468,21.28
2019-05-01,Raipur,419.36,406.7792,41.93029747954277,5.631360000000001,36.045,3.37,7.0392,21.52
2019-06-01,Raipur,363.425,352.52225,38.25204193331087,4.550800000000001,35.75,3.95,5.6885,49.54
2019-07-01,Raipur,299.105,290.13185,32.85395119550795,3.2240800000000003,29.0,4.88,4.0301,80.58
2019-08-01,Raipur,264.55,256.6135,34.321484172288535,3.068,27.74,3.64,3.835,87.41
2019-09-01,Raipur,247.295,239.87615,34.93696244306558,2.9583200000000005,27.06,3.12,3.6979,90.1
2019-10-01,Raipur,263.66,255.75019999999995,39.386569786201704,3.52416,23.515,2.17,4.4052,85.13
2019-11-01,Raipur,257.25,249.5325,40.88265208823343,3.5624,20.415,1.73,4.453,79.57
2019-12-01,Raipur,229.37,222.4889,37.61446526028547,2.99792,14.5,2.1,3.7474,79.26
2020-01-01,Raipur,247.18,239.7646,38.27690439910309,3.24768,16.22,2.21,4.0596,72.73
2020-02-01,Raipur,276.14,267.8558,39.587466883809476,3.68544,18.695,2.29,4.6068,64.34
2020-03-01,Raipur,312.86,303.4742,42.51415960951004,4.36896,25.07,1.99,5.4612,63.95
2020-04-01,Raipur,379.8,368.406,43.1061878603532,5.2608,30.89,2.55,6.576,40.1
2020-05-01,Raipur,396.48,384.5856,43.09527743237015,5.47008,33.005,2.73,6.8376,43.68
2020-06-01,Raipur,285.77,277.1969,36.402337739098535,3.5003200000000003,31.365,3.35,4.3754,71.97
2020-07-01,Raipur,291.72,282.9684,38.15168603982047,3.73632,28.045,2.91,4.6704,84.3
2020-08-01,Raipur,261.62,253.7714,32.670156545020426,2.85792,27.88,4.15,3.5724,89.12
2020-09-01,Raipur,268.31,260.2607,40.95735586845287,3.70096,27.200000000000003,1.85,4.6262,84.88
2020-10-01,Raipur,260.295,252.48615,39.64575540094311,3.50552,23.04,2.06,4.3819,81.55
2020-11-01,Raipur,271.025,262.89424999999994,39.86599788185455,3.648400000000001,18.95,2.15,4.5605,77.21
2020-12-01,Raipur,239.615,232.42655,40.64964102981691,3.3346400000000003,16.85,1.56,4.1683,66.51
2021-01-01,Raipur,250.255,242.74735,39.239190426612815,3.35768,17.580000000000002,2.02,4.1971,60.04
2021-02-01,Raipur,304.095,294.97214999999994,42.44575898340666,4.25432,21.815,1.91,5.3179,41.97
2021-03-01,Raipur,337.29,327.1713,42.697963399937215,4.68944,28.215,2.21,5.8618,23.95
2021-04-01,Raipur,352.345,341.77464999999995,43.13977804768155,4.91752,31.865,2.25,6.1469,18.39
2021-05-01,Raipur,374.105,362.88184999999993,40.924793901948085,4.97128,32.735,3.17,6.2141,45.61
2021-06-01,Raipur,312.15000000000003,302.7855,36.13014491411639,3.749600000000001,32.305,3.89,4.687,72.08
2021-07-01,Raipur,285.61,277.0417,34.312618335944336,3.27376,28.705,4.05,4.0922,84.0
2021-08-01,Raipur,288.67499999999995,280.01474999999994,36.74579938900203,3.566,27.735,3.29,4.4575,86.53
2021-09-01,Raipur,270.015,261.91455,37.446745365182565,3.43064,26.695,2.78,4.2883,87.81
2021-10-01,Raipur,299.02,290.0494,41.61656311933552,4.12512,22.425,2.06,5.1564,80.63
2021-11-01,Raipur,248.03500000000005,240.59395,38.368427240214345,3.2645600000000004,19.64,2.2,4.0807,79.02
2021-12-01,Raipur,237.545,230.41865,37.930004854120895,3.11272,14.785,2.15,3.8909,73.3
2022-01-01,Raipur,243.09,235.7973,38.813419681177194,3.24304,15.34,2.02,4.0538,73.09
2022-02-01,Raipur,309.38,300.0986,42.009754931780655,4.28448,19.845,2.08,5.3556,55.74
2022-03-01,Raipur,350.64,340.1208,43.51106390160126,4.928640000000001,28.24,2.13,6.1608,35.98
2022-04-01,Raipur,389.99,378.2903,41.598755845308396,5.235040000000001,34.405,3.14,6.5438,21.69
2022-05-01,Raipur,391.6,379.852,39.92333414892749,5.0688,35.505,3.74,6.336,34.33
2022-06-01,Raipur,321.305,311.66585,38.35067223039169,4.088080000000001,35.29,3.29,5.1101,52.67
2022-07-01,Raipur,265.19500000000005,257.23915000000005,35.19639747727852,3.1647200000000004,28.92,3.37,3.9559,83.25
2022-08-01,Raipur,280.75,272.3275,35.419610415825595,3.3464,27.305,3.58,4.183,87.59
2022-09-01,Raipur,265.25,257.2925,36.51770471942287,3.2936,26.525,2.97,4.117,87.42
2022-10-01,Raipur,285.71,277.1387,40.85914171633851,3.90256,21.965,2.09,4.8782,81.85
2022-11-01,Raipur,272.48,264.3056,41.86280896252505,3.81888,18.31,1.69,4.7736,73.71
2022-12-01,Raipur,246.425,239.03225,39.352443308847015,3.322,18.34,1.94,4.1525,69.75
2023-01-01,Raipur,255.62500000000003,247.95625,38.614048338368576,3.370000000000001,16.71,2.25,4.2125,64.23
2023-02-01,Raipur,340.435,330.22195,42.424132911960285,4.70456,22.33,2.32,5.8807,37.09
2023-03-01,Raipur,310.295,300.98615,42.560268395988324,4.34072,27.265,1.95,5.4259,39.39
2023-04-01,Raipur,344.07500000000005,333.75275000000005,41.96855483996878,4.7084,31.49,2.49,5.8855,36.47
2023-05-01,Raipur,395.365,383.50405,42.67830618836249,5.41384,31.96,2.85,6.7673,40.55
2023-06-01,Raipur,352.57000000000005,341.9929,37.44562169694292,4.335520000000001,34.535,4.08,5.4194,43.18
2023-07-01,Raipur,293.535,284.72894999999994,35.98053972954686,3.53816,29.105,3.62,4.4227,82.81
2023-08-01,Raipur,295.495,286.63015,34.726857771426424,3.4191200000000004,26.775,4.09,4.2739,87.86
2023-09-01,Raipur,243.19,235.8943,37.359588536033826,3.12944,27.335,2.38,3.9118,87.91
2023-10-01,Raipur,313.13,303.7361,42.80258294512608,4.3956800000000005,22.695,1.92,5.4946,77.22
2023-11-01,Raipur,244.73,237.38809999999995,38.828281674409155,3.26288,20.085,2.04,4.0786,80.22
2023-12-01,Raipur,225.4,218.638,37.14323380133148,2.9184,17.095,2.15,3.648,77.88
2024-01-01,Raipur,220.355,213.74435,36.88517729926616,2.84408,17.165,2.13,3.5551,71.12
