DATE,CITY,ENERGY_GENERATED
2022-07-01,Raipur,265.19500000000005
2022-08-01,Raipur,280.75
2022-09-01,Raipur,265.25
2022-10-01,Raipur,285.71
2022-11-01,Raipur,272.48
2022-12-01,Raipur,246.425
2023-01-01,Raipur,255.62500000000003
2023-02-01,Raipur,340.435
2023-03-01,Raipur,310.295
2023-04-01,Raipur,344.07500000000005
2023-05-01,Raipur,395.365
2023-06-01,Raipur,352.57000000000005
2023-07-01,Raipur,293.535
2023-08-01,Raipur,295.495
2023-09-01,Raipur,243.19
2023-10-01,Raipur,313.13
2023-11-01,Raipur,244.73
2023-12-01,Raipur,225.4
2024-01-01,Raipur,220.355
2024-02-01,Raipur,289.99
2024-03-01,Raipur,341.735
2024-04-01,Raipur,342.965
2024-05-01,Raipur,379.0100000000001
2024-06-01,Raipur,327.33000000000004
2024-07-01,Raipur,263.545
2024-08-01,Raipur,255.875
2024-09-01,Raipur,274.305
2024-10-01,Raipur,279.81500000000005
2024-11-01,Raipur,246.495
2024-12-01,Raipur,231.16
2025-01-01,Ahmedabad,262.9316750000005
2025-02-01,Ahmedabad,263.1214500000006
2025-03-01,Ahmedabad,263.0273750000007
2025-04-01,Ahmedabad,263.02737500000063
2025-05-01,Ahmedabad,263.02737500000063
2025-06-01,Ahmedabad,263.02737500000063
2025-07-01,Ahmedabad,263.0273750000007
2025-08-01,Ahmedabad,263.02737500000063
2025-09-01,Ahmedabad,263.02737500000063
2025-10-01,Ahmedabad,263.02737500000063
2025-11-01,Ahmedabad,263.0273750000007
2025-12-01,Ahmedabad,263.0273750000007
2026-01-01,Ahmedabad,263.0273750000007
2026-02-01,Ahmedabad,263.02737500000063
2026-03-01,Ahmedabad,263.02737500000063
2026-04-01,Ahmedabad,263.02737500000063
2026-05-01,Ahmedabad,263.02737500000063
2026-06-01,Ahmedabad,263.0273750000007
2026-07-01,Ahmedabad,263.0273750000007
2026-08-01,Ahmedabad,263.02737500000063
2026-09-01,Ahmedabad,263.02737500000063
2026-10-01,Ahmedabad,263.0273750000007
2026-11-01,Ahmedabad,263.02737500000063
2026-12-01,Ahmedabad,263.02737500000063
2027-01-01,Ahmedabad,263.02737500000063
2027-02-01,Ahmedabad,263.0273750000007
2027-03-01,Ahmedabad,263.02737500000063
2027-04-01,Ahmedabad,263.02737500000063
2027-05-01,Ahmedabad,263.02737500000063
2027-06-01,Ahmedabad,263.02737500000063
2027-07-01,Ahmedabad,263.02737500000063
2027-08-01,Ahmedabad,263.0273750000007
2027-09-01,Ahmedabad,263.0273750000007
2027-10-01,Ahmedabad,263.0273750000007
2027-11-01,Ahmedabad,263.0273750000007
2027-12-01,Ahmedabad,263.02737500000063
2028-01-01,Ahmedabad,263.02737500000063
2028-02-01,Ahmedabad,263.02737500000063
2028-03-01,Ahmedabad,263.02737500000063
2028-04-01,Ahmedabad,263.02737500000063
2028-05-01,Ahmedabad,263.02737500000063
2028-06-01,Ahmedabad,263.02737500000063
2028-07-01,Ahmedabad,263.0273750000007
2028-08-01,Ahmedabad,263.02737500000063
2028-09-01,Ahmedabad,263.02737500000063
2028-10-01,Ahmedabad,263.02737500000063
2028-11-01,Ahmedabad,263.02737500000063
2028-12-01,Ahmedabad,263.0273750000007
2029-01-01,Ahmedabad,263.02737500000063
2029-02-01,Ahmedabad,263.02737500000063
2029-03-01,Ahmedabad,263.02737500000063
2029-04-01,Ahmedabad,263.02737500000063
2029-05-01,Ahmedabad,263.02737500000063
2029-06-01,Ahmedabad,263.02737500000063
2029-07-01,Ahmedabad,263.02737500000063
2029-08-01,Ahmedabad,263.02737500000063
2029-09-01,Ahmedabad,263.02737500000063
2029-10-01,Ahmedabad,263.02737500000063
2029-11-01,Ahmedabad,263.02737500000063
2029-12-01,Ahmedabad,263.0273750000007
2030-01-01,Ahmedabad,263.02737500000063
2030-02-01,Ahmedabad,263.0273750000007
2030-03-01,Ahmedabad,263.02737500000063
2030-04-01,Ahmedabad,263.02737500000063
2030-05-01,Ahmedabad,263.02737500000063
2030-06-01,Ahmedabad,263.0273750000007
2030-07-01,Ahmedabad,263.02737500000063
2030-08-01,Ahmedabad,263.0273750000007
2030-09-01,Ahmedabad,263.02737500000063
2030-10-01,Ahmedabad,263.0273750000007
2030-11-01,Ahmedabad,263.02737500000063
2030-12-01,Ahmedabad,263.0273750000007
2031-01-01,Ahmedabad,263.0273750000007
2031-02-01,Ahmedabad,263.0273750000007
2031-03-01,Ahmedabad,263.02737500000063
2031-04-01,Ahmedabad,263.02737500000063
2031-05-01,Ahmedabad,263.02737500000063
2031-06-01,Ahmedabad,263.02737500000063
2031-07-01,Ahmedabad,263.02737500000063
2031-08-01,Ahmedabad,263.0273750000007
2031-09-01,Ahmedabad,263.02737500000063
2031-10-01,Ahmedabad,263.02737500000063
2031-11-01,Ahmedabad,263.02737500000063
2031-12-01,Ahmedabad,263.02737500000063
2032-01-01,Ahmedabad,263.02737500000063
2032-02-01,Ahmedabad,263.02737500000063
2032-03-01,Ahmedabad,263.0273750000007
2032-04-01,Ahmedabad,263.0273750000007
2032-05-01,Ahmedabad,263.02737500000063
2032-06-01,Ahmedabad,263.0273750000007
2032-07-01,Ahmedabad,263.0273750000007
2032-08-01,Ahmedabad,263.0273750000007
2032-09-01,Ahmedabad,263.0273750000007
2032-10-01,Ahmedabad,263.02737500000063
2032-11-01,Ahmedabad,263.02737500000063
2032-12-01,Ahmedabad,263.0273750000007
2033-01-01,Ahmedabad,263.02737500000063
2033-02-01,Ahmedabad,263.0273750000007
2033-03-01,Ahmedabad,263.02737500000063
2033-04-01,Ahmedabad,263.02737500000063
2033-05-01,Ahmedabad,263.0273750000007
2033-06-01,Ahmedabad,263.0273750000007
2033-07-01,Ahmedabad,263.02737500000063
2033-08-01,Ahmedabad,263.02737500000063
2033-09-01,Ahmedabad,263.02737500000063
2033-10-01,Ahmedabad,263.0273750000007
2033-11-01,Ahmedabad,263.02737500000063
2033-12-01,Ahmedabad,263.02737500000063
2034-01-01,Ahmedabad,263.0273750000007
2034-02-01,Ahmedabad,263.0273750000007
2034-03-01,Ahmedabad,263.0273750000007
2034-04-01,Ahmedabad,263.0273750000007
2034-05-01,Ahmedabad,263.0273750000007
2034-06-01,Ahmedabad,263.02737500000063
2034-07-01,Ahmedabad,263.02737500000063
2034-08-01,Ahmedabad,263.02737500000063
2034-09-01,Ahmedabad,263.02737500000063
2034-10-01,Ahmedabad,263.02737500000063
2034-11-01,Ahmedabad,263.02737500000063
2034-12-01,Ahmedabad,263.02737500000063
2025-01-01,Bengaluru,294.2324750000004
2025-02-01,Bengaluru,294.2100500000005
2025-03-01,Bengaluru,293.43238750000023
2025-04-01,Bengaluru,293.43238750000023
2025-05-01,Bengaluru,293.43238750000023
2025-06-01,Bengaluru,293.43238750000023
2025-07-01,Bengaluru,293.43238750000023
2025-08-01,Bengaluru,293.4323875000002
2025-09-01,Bengaluru,293.43238750000023
2025-10-01,Bengaluru,293.43238750000023
2025-11-01,Bengaluru,293.43238750000023
2025-12-01,Bengaluru,293.43238750000023
2026-01-01,Bengaluru,293.4323875000002
2026-02-01,Bengaluru,293.43238750000023
2026-03-01,Bengaluru,293.43238750000023
2026-04-01,Bengaluru,293.43238750000023
2026-05-01,Bengaluru,293.43238750000023
2026-06-01,Bengaluru,293.43238750000023
2026-07-01,Bengaluru,293.43238750000023
2026-08-01,Bengaluru,293.43238750000023
2026-09-01,Bengaluru,293.43238750000023
2026-10-01,Bengaluru,293.43238750000023
2026-11-01,Bengaluru,293.43238750000023
2026-12-01,Bengaluru,293.43238750000023
2027-01-01,Bengaluru,293.4323875000002
2027-02-01,Bengaluru,293.43238750000023
2027-03-01,Bengaluru,293.43238750000023
2027-04-01,Bengaluru,293.43238750000023
2027-05-01,Bengaluru,293.43238750000023
2027-06-01,Bengaluru,293.43238750000023
2027-07-01,Bengaluru,293.43238750000023
2027-08-01,Bengaluru,293.43238750000023
2027-09-01,Bengaluru,293.43238750000023
2027-10-01,Bengaluru,293.4323875000002
2027-11-01,Bengaluru,293.43238750000023
2027-12-01,Bengaluru,293.43238750000023
2028-01-01,Bengaluru,293.43238750000023
2028-02-01,Bengaluru,293.43238750000023
2028-03-01,Bengaluru,293.43238750000023
2028-04-01,Bengaluru,293.43238750000023
2028-05-01,Bengaluru,293.4323875000002
2028-06-01,Bengaluru,293.43238750000023
2028-07-01,Bengaluru,293.43238750000023
2028-08-01,Bengaluru,293.43238750000023
2028-09-01,Bengaluru,293.4323875000002
2028-10-01,Bengaluru,293.43238750000023
2028-11-01,Bengaluru,293.43238750000023
2028-12-01,Bengaluru,293.43238750000023
2029-01-01,Bengaluru,293.43238750000023
2029-02-01,Bengaluru,293.43238750000023
2029-03-01,Bengaluru,293.43238750000023
2029-04-01,Bengaluru,293.4323875000002
2029-05-01,Bengaluru,293.43238750000023
2029-06-01,Bengaluru,293.43238750000023
2029-07-01,Bengaluru,293.43238750000023
2029-08-01,Bengaluru,293.43238750000023
2029-09-01,Bengaluru,293.43238750000023
2029-10-01,Bengaluru,293.43238750000023
2029-11-01,Bengaluru,293.43238750000023
2029-12-01,Bengaluru,293.43238750000023
2030-01-01,Bengaluru,293.43238750000023
2030-02-01,Bengaluru,293.43238750000023
2030-03-01,Bengaluru,293.43238750000023
2030-04-01,Bengaluru,293.4323875000002
2030-05-01,Bengaluru,293.43238750000023
2030-06-01,Bengaluru,293.43238750000023
2030-07-01,Bengaluru,293.4323875000002
2030-08-01,Bengaluru,293.43238750000023
2030-09-01,Bengaluru,293.43238750000023
2030-10-01,Bengaluru,293.43238750000023
2030-11-01,Bengaluru,293.4323875000002
2030-12-01,Bengaluru,293.43238750000023
2031-01-01,Bengaluru,293.43238750000023
2031-02-01,Bengaluru,293.4323875000002
2031-03-01,Bengaluru,293.4323875000002
2031-04-01,Bengaluru,293.43238750000023
2031-05-01,Bengaluru,293.43238750000023
2031-06-01,Bengaluru,293.43238750000023
2031-07-01,Bengaluru,293.4323875000002
2031-08-01,Bengaluru,293.43238750000023
2031-09-01,Bengaluru,293.43238750000023
2031-10-01,Bengaluru,293.43238750000023
2031-11-01,Bengaluru,293.4323875000002
2031-12-01,Bengaluru,293.43238750000023
2032-01-01,Bengaluru,293.4323875000002
2032-02-01,Bengaluru,293.43238750000023
2032-03-01,Bengaluru,293.43238750000023
2032-04-01,Bengaluru,293.43238750000023
2032-05-01,Bengaluru,293.4323875000002
2032-06-01,Bengaluru,293.43238750000023
2032-07-01,Bengaluru,293.4323875000002
2032-08-01,Bengaluru,293.43238750000023
2032-09-01,Bengaluru,293.4323875000002
2032-10-01,Bengaluru,293.43238750000023
2032-11-01,Bengaluru,293.43238750000023
2032-12-01,Bengaluru,293.43238750000023
2033-01-01,Bengaluru,293.4323875000002
2033-02-01,Bengaluru,293.4323875000002
2033-03-01,Bengaluru,293.43238750000023
2033-04-01,Bengaluru,293.4323875000002
2033-05-01,Bengaluru,293.43238750000023
2033-06-01,Bengaluru,293.4323875000002
2033-07-01,Bengaluru,293.43238750000023
2033-08-01,Bengaluru,293.43238750000023
2033-09-01,Bengaluru,293.43238750000023
2033-10-01,Bengaluru,293.43238750000023
2033-11-01,Bengaluru,293.43238750000023
2033-12-01,Bengaluru,293.4323875000002
2034-01-01,Bengaluru,293.4323875000002
2034-02-01,Bengaluru,293.43238750000023
2034-03-01,Bengaluru,293.43238750000023
2034-04-01,Bengaluru,293.43238750000023
2034-05-01,Bengaluru,293.43238750000023
2034-06-01,Bengaluru,293.43238750000023
2034-07-01,Bengaluru,293.43238750000023
2034-08-01,Bengaluru,293.4323875000002
2034-09-01,Bengaluru,293.43238750000023
2034-10-01,Bengaluru,293.43238750000023
2034-11-01,Bengaluru,293.43238750000023
2034-12-01,Bengaluru,293.43238750000023
2025-01-01,Bhopal,246.34006250000112
2025-02-01,Bhopal,245.80975000000052
2025-03-01,Bhopal,246.18722500000092
2025-04-01,Bhopal,246.18722500000095
2025-05-01,Bhopal,246.18722500000095
2025-06-01,Bhopal,246.18722500000095
2025-07-01,Bhopal,246.18722500000092
2025-08-01,Bhopal,246.18722500000095
2025-09-01,Bhopal,246.18722500000095
2025-10-01,Bhopal,246.18722500000095
2025-11-01,Bhopal,246.18722500000092
2025-12-01,Bhopal,246.18722500000095
2026-01-01,Bhopal,246.18722500000095
2026-02-01,Bhopal,246.18722500000092
2026-03-01,Bhopal,246.18722500000095
2026-04-01,Bhopal,246.18722500000095
2026-05-01,Bhopal,246.18722500000095
2026-06-01,Bhopal,246.18722500000095
2026-07-01,Bhopal,246.18722500000092
2026-08-01,Bhopal,246.18722500000095
2026-09-01,Bhopal,246.18722500000095
2026-10-01,Bhopal,246.18722500000095
2026-11-01,Bhopal,246.18722500000095
2026-12-01,Bhopal,246.18722500000092
2027-01-01,Bhopal,246.18722500000092
2027-02-01,Bhopal,246.18722500000095
2027-03-01,Bhopal,246.18722500000095
2027-04-01,Bhopal,246.18722500000095
2027-05-01,Bhopal,246.18722500000095
2027-06-01,Bhopal,246.18722500000092
2027-07-01,Bhopal,246.18722500000086
2027-08-01,Bhopal,246.18722500000092
2027-09-01,Bhopal,246.18722500000095
2027-10-01,Bhopal,246.18722500000092
2027-11-01,Bhopal,246.18722500000095
2027-12-01,Bhopal,246.18722500000098
2028-01-01,Bhopal,246.18722500000092
2028-02-01,Bhopal,246.18722500000095
2028-03-01,Bhopal,246.18722500000095
2028-04-01,Bhopal,246.18722500000092
2028-05-01,Bhopal,246.18722500000092
2028-06-01,Bhopal,246.18722500000095
2028-07-01,Bhopal,246.18722500000095
2028-08-01,Bhopal,246.18722500000095
2028-09-01,Bhopal,246.18722500000095
2028-10-01,Bhopal,246.18722500000092
2028-11-01,Bhopal,246.18722500000095
2028-12-01,Bhopal,246.18722500000095
2029-01-01,Bhopal,246.18722500000095
2029-02-01,Bhopal,246.18722500000095
2029-03-01,Bhopal,246.18722500000095
2029-04-01,Bhopal,246.18722500000095
2029-05-01,Bhopal,246.18722500000095
2029-06-01,Bhopal,246.18722500000092
2029-07-01,Bhopal,246.18722500000095
2029-08-01,Bhopal,246.18722500000092
2029-09-01,Bhopal,246.18722500000095
2029-10-01,Bhopal,246.18722500000095
2029-11-01,Bhopal,246.18722500000092
2029-12-01,Bhopal,246.18722500000092
2030-01-01,Bhopal,246.18722500000092
2030-02-01,Bhopal,246.18722500000095
2030-03-01,Bhopal,246.18722500000095
2030-04-01,Bhopal,246.18722500000095
2030-05-01,Bhopal,246.18722500000095
2030-06-01,Bhopal,246.18722500000095
2030-07-01,Bhopal,246.18722500000092
2030-08-01,Bhopal,246.18722500000095
2030-09-01,Bhopal,246.18722500000092
2030-10-01,Bhopal,246.18722500000092
2030-11-01,Bhopal,246.18722500000095
2030-12-01,Bhopal,246.18722500000095
2031-01-01,Bhopal,246.18722500000092
2031-02-01,Bhopal,246.18722500000092
2031-03-01,Bhopal,246.18722500000095
2031-04-01,Bhopal,246.18722500000098
2031-05-01,Bhopal,246.18722500000092
2031-06-01,Bhopal,246.18722500000095
2031-07-01,Bhopal,246.18722500000092
2031-08-01,Bhopal,246.18722500000092
2031-09-01,Bhopal,246.18722500000092
2031-10-01,Bhopal,246.18722500000092
2031-11-01,Bhopal,246.18722500000095
2031-12-01,Bhopal,246.18722500000095
2032-01-01,Bhopal,246.18722500000095
2032-02-01,Bhopal,246.18722500000095
2032-03-01,Bhopal,246.18722500000092
2032-04-01,Bhopal,246.18722500000092
2032-05-01,Bhopal,246.18722500000092
2032-06-01,Bhopal,246.18722500000095
2032-07-01,Bhopal,246.18722500000095
2032-08-01,Bhopal,246.18722500000095
2032-09-01,Bhopal,246.18722500000095
2032-10-01,Bhopal,246.18722500000095
2032-11-01,Bhopal,246.18722500000095
2032-12-01,Bhopal,246.18722500000095
2033-01-01,Bhopal,246.18722500000098
2033-02-01,Bhopal,246.18722500000095
2033-03-01,Bhopal,246.18722500000095
2033-04-01,Bhopal,246.18722500000092
2033-05-01,Bhopal,246.18722500000092
2033-06-01,Bhopal,246.18722500000095
2033-07-01,Bhopal,246.18722500000095
2033-08-01,Bhopal,246.18722500000095
2033-09-01,Bhopal,246.18722500000092
2033-10-01,Bhopal,246.18722500000095
2033-11-01,Bhopal,246.18722500000092
2033-12-01,Bhopal,246.18722500000095
2034-01-01,Bhopal,246.18722500000095
2034-02-01,Bhopal,246.18722500000095
2034-03-01,Bhopal,246.18722500000095
2034-04-01,Bhopal,246.18722500000092
2034-05-01,Bhopal,246.18722500000092
2034-06-01,Bhopal,246.18722500000098
2034-07-01,Bhopal,246.18722500000092
2034-08-01,Bhopal,246.18722500000095
2034-09-01,Bhopal,246.18722500000092
2034-10-01,Bhopal,246.18722500000095
2034-11-01,Bhopal,246.18722500000092
2034-12-01,Bhopal,246.18722500000095
2025-01-01,Chennai,276.69226250000014
2025-02-01,Chennai,276.32645
2025-03-01,Chennai,276.4664874999998
2025-04-01,Chennai,276.41828749999985
2025-05-01,Chennai,276.41828749999985
2025-06-01,Chennai,276.41828749999985
2025-07-01,Chennai,276.41828749999985
2025-08-01,Chennai,276.41828749999985
2025-09-01,Chennai,276.41828749999985
2025-10-01,Chennai,276.4182874999998
2025-11-01,Chennai,276.41828749999985
2025-12-01,Chennai,276.41828749999985
2026-01-01,Chennai,276.41828749999985
2026-02-01,Chennai,276.4182874999998
2026-03-01,Chennai,276.41828749999985
2026-04-01,Chennai,276.41828749999985
2026-05-01,Chennai,276.41828749999985
2026-06-01,Chennai,276.41828749999985
2026-07-01,Chennai,276.41828749999985
2026-08-01,Chennai,276.41828749999985
2026-09-01,Chennai,276.41828749999985
2026-10-01,Chennai,276.41828749999985
2026-11-01,Chennai,276.41828749999985
2026-12-01,Chennai,276.41828749999985
2027-01-01,Chennai,276.41828749999985
2027-02-01,Chennai,276.41828749999985
2027-03-01,Chennai,276.41828749999985
2027-04-01,Chennai,276.41828749999985
2027-05-01,Chennai,276.41828749999985
2027-06-01,Chennai,276.41828749999985
2027-07-01,Chennai,276.41828749999985
2027-08-01,Chennai,276.41828749999985
2027-09-01,Chennai,276.41828749999985
2027-10-01,Chennai,276.41828749999985
2027-11-01,Chennai,276.4182874999998
2027-12-01,Chennai,276.41828749999985
2028-01-01,Chennai,276.4182874999998
2028-02-01,Chennai,276.41828749999985
2028-03-01,Chennai,276.4182874999999
2028-04-01,Chennai,276.41828749999985
2028-05-01,Chennai,276.41828749999985
2028-06-01,Chennai,276.41828749999985
2028-07-01,Chennai,276.4182874999998
2028-08-01,Chennai,276.41828749999985
2028-09-01,Chennai,276.41828749999985
2028-10-01,Chennai,276.41828749999985
2028-11-01,Chennai,276.41828749999985
2028-12-01,Chennai,276.41828749999985
2029-01-01,Chennai,276.41828749999985
2029-02-01,Chennai,276.4182874999998
2029-03-01,Chennai,276.41828749999985
2029-04-01,Chennai,276.41828749999985
2029-05-01,Chennai,276.4182874999998
2029-06-01,Chennai,276.41828749999985
2029-07-01,Chennai,276.4182874999998
2029-08-01,Chennai,276.41828749999985
2029-09-01,Chennai,276.41828749999985
2029-10-01,Chennai,276.41828749999985
2029-11-01,Chennai,276.41828749999985
2029-12-01,Chennai,276.41828749999985
2030-01-01,Chennai,276.4182874999998
2030-02-01,Chennai,276.41828749999985
2030-03-01,Chennai,276.41828749999985
2030-04-01,Chennai,276.4182874999998
2030-05-01,Chennai,276.41828749999985
2030-06-01,Chennai,276.41828749999985
2030-07-01,Chennai,276.41828749999985
2030-08-01,Chennai,276.41828749999985
2030-09-01,Chennai,276.41828749999985
2030-10-01,Chennai,276.41828749999985
2030-11-01,Chennai,276.41828749999985
2030-12-01,Chennai,276.41828749999985
2031-01-01,Chennai,276.41828749999985
2031-02-01,Chennai,276.41828749999985
2031-03-01,Chennai,276.41828749999985
2031-04-01,Chennai,276.41828749999985
2031-05-01,Chennai,276.41828749999985
2031-06-01,Chennai,276.41828749999985
2031-07-01,Chennai,276.41828749999985
2031-08-01,Chennai,276.41828749999985
2031-09-01,Chennai,276.41828749999985
2031-10-01,Chennai,276.41828749999985
2031-11-01,Chennai,276.41828749999985
2031-12-01,Chennai,276.41828749999985
2032-01-01,Chennai,276.41828749999985
2032-02-01,Chennai,276.41828749999985
2032-03-01,Chennai,276.41828749999985
2032-04-01,Chennai,276.41828749999985
2032-05-01,Chennai,276.41828749999985
2032-06-01,Chennai,276.4182874999998
2032-07-01,Chennai,276.41828749999985
2032-08-01,Chennai,276.41828749999985
2032-09-01,Chennai,276.41828749999985
2032-10-01,Chennai,276.41828749999985
2032-11-01,Chennai,276.41828749999985
2032-12-01,Chennai,276.41828749999985
2033-01-01,Chennai,276.41828749999985
2033-02-01,Chennai,276.41828749999985
2033-03-01,Chennai,276.41828749999985
2033-04-01,Chennai,276.41828749999985
2033-05-01,Chennai,276.41828749999985
2033-06-01,Chennai,276.4182874999998
2033-07-01,Chennai,276.41828749999985
2033-08-01,Chennai,276.41828749999985
2033-09-01,Chennai,276.41828749999985
2033-10-01,Chennai,276.41828749999985
2033-11-01,Chennai,276.41828749999985
2033-12-01,Chennai,276.41828749999985
2034-01-01,Chennai,276.41828749999985
2034-02-01,Chennai,276.41828749999985
2034-03-01,Chennai,276.41828749999985
2034-04-01,Chennai,276.41828749999985
2034-05-01,Chennai,276.41828749999985
2034-06-01,Chennai,276.41828749999985
2034-07-01,Chennai,276.41828749999985
2034-08-01,Chennai,276.41828749999985
2034-09-01,Chennai,276.41828749999985
2034-10-01,Chennai,276.41828749999985
2034-11-01,Chennai,276.41828749999985
2034-12-01,Chennai,276.41828749999985
2025-01-01,Delhi,197.56711250000055
2025-02-01,Delhi,196.5699500000005
2025-03-01,Delhi,196.81197500000053
2025-04-01,Delhi,196.8286625000005
2025-05-01,Delhi,196.8286625000005
2025-06-01,Delhi,196.82866250000055
2025-07-01,Delhi,196.8286625000005
2025-08-01,Delhi,196.8286625000005
2025-09-01,Delhi,196.8286625000005
2025-10-01,Delhi,196.82866250000055
2025-11-01,Delhi,196.82866250000055
2025-12-01,Delhi,196.8286625000005
2026-01-01,Delhi,196.8286625000005
2026-02-01,Delhi,196.8286625000005
2026-03-01,Delhi,196.8286625000005
2026-04-01,Delhi,196.8286625000005
2026-05-01,Delhi,196.82866250000055
2026-06-01,Delhi,196.8286625000005
2026-07-01,Delhi,196.82866250000055
2026-08-01,Delhi,196.82866250000055
2026-09-01,Delhi,196.82866250000055
2026-10-01,Delhi,196.8286625000005
2026-11-01,Delhi,196.82866250000055
2026-12-01,Delhi,196.8286625000005
2027-01-01,Delhi,196.82866250000055
2027-02-01,Delhi,196.82866250000055
2027-03-01,Delhi,196.82866250000055
2027-04-01,Delhi,196.82866250000055
2027-05-01,Delhi,196.82866250000055
2027-06-01,Delhi,196.82866250000055
2027-07-01,Delhi,196.8286625000005
2027-08-01,Delhi,196.8286625000005
2027-09-01,Delhi,196.82866250000055
2027-10-01,Delhi,196.8286625000005
2027-11-01,Delhi,196.8286625000005
2027-12-01,Delhi,196.82866250000055
2028-01-01,Delhi,196.82866250000055
2028-02-01,Delhi,196.8286625000005
2028-03-01,Delhi,196.8286625000005
2028-04-01,Delhi,196.8286625000005
2028-05-01,Delhi,196.82866250000055
2028-06-01,Delhi,196.82866250000055
2028-07-01,Delhi,196.8286625000005
2028-08-01,Delhi,196.8286625000005
2028-09-01,Delhi,196.82866250000055
2028-10-01,Delhi,196.8286625000005
2028-11-01,Delhi,196.82866250000055
2028-12-01,Delhi,196.82866250000055
2029-01-01,Delhi,196.8286625000005
2029-02-01,Delhi,196.8286625000005
2029-03-01,Delhi,196.8286625000005
2029-04-01,Delhi,196.82866250000055
2029-05-01,Delhi,196.82866250000055
2029-06-01,Delhi,196.8286625000005
2029-07-01,Delhi,196.8286625000005
2029-08-01,Delhi,196.82866250000055
2029-09-01,Delhi,196.82866250000055
2029-10-01,Delhi,196.8286625000005
2029-11-01,Delhi,196.82866250000055
2029-12-01,Delhi,196.8286625000005
2030-01-01,Delhi,196.8286625000005
2030-02-01,Delhi,196.82866250000055
2030-03-01,Delhi,196.8286625000005
2030-04-01,Delhi,196.82866250000055
2030-05-01,Delhi,196.8286625000005
2030-06-01,Delhi,196.8286625000005
2030-07-01,Delhi,196.82866250000055
2030-08-01,Delhi,196.82866250000055
2030-09-01,Delhi,196.82866250000055
2030-10-01,Delhi,196.82866250000055
2030-11-01,Delhi,196.8286625000005
2030-12-01,Delhi,196.8286625000005
2031-01-01,Delhi,196.8286625000005
2031-02-01,Delhi,196.8286625000005
2031-03-01,Delhi,196.82866250000055
2031-04-01,Delhi,196.8286625000005
2031-05-01,Delhi,196.8286625000005
2031-06-01,Delhi,196.8286625000005
2031-07-01,Delhi,196.8286625000005
2031-08-01,Delhi,196.8286625000005
2031-09-01,Delhi,196.8286625000005
2031-10-01,Delhi,196.8286625000005
2031-11-01,Delhi,196.8286625000005
2031-12-01,Delhi,196.82866250000055
2032-01-01,Delhi,196.8286625000005
2032-02-01,Delhi,196.8286625000005
2032-03-01,Delhi,196.82866250000055
2032-04-01,Delhi,196.8286625000005
2032-05-01,Delhi,196.82866250000055
2032-06-01,Delhi,196.82866250000055
2032-07-01,Delhi,196.82866250000055
2032-08-01,Delhi,196.8286625000005
2032-09-01,Delhi,196.8286625000005
2032-10-01,Delhi,196.82866250000055
2032-11-01,Delhi,196.8286625000005
2032-12-01,Delhi,196.8286625000005
2033-01-01,Delhi,196.8286625000005
2033-02-01,Delhi,196.82866250000055
2033-03-01,Delhi,196.8286625000005
2033-04-01,Delhi,196.8286625000005
2033-05-01,Delhi,196.8286625000005
2033-06-01,Delhi,196.8286625000005
2033-07-01,Delhi,196.82866250000055
2033-08-01,Delhi,196.82866250000055
2033-09-01,Delhi,196.82866250000055
2033-10-01,Delhi,196.8286625000005
2033-11-01,Delhi,196.8286625000005
2033-12-01,Delhi,196.8286625000005
2034-01-01,Delhi,196.82866250000055
2034-02-01,Delhi,196.8286625000005
2034-03-01,Delhi,196.8286625000005
2034-04-01,Delhi,196.8286625000005
2034-05-01,Delhi,196.8286625000005
2034-06-01,Delhi,196.8286625000005
2034-07-01,Delhi,196.8286625000005
2034-08-01,Delhi,196.82866250000055
2034-09-01,Delhi,196.8286625000005
2034-10-01,Delhi,196.8286625000005
2034-11-01,Delhi,196.8286625000005
2034-12-01,Delhi,196.8286625000005
2025-01-01,Gandhinagar,262.9820875000005
2025-02-01,Gandhinagar,263.14122500000065
2025-03-01,Gandhinagar,263.04715000000067
2025-04-01,Gandhinagar,263.04715000000067
2025-05-01,Gandhinagar,263.04715000000067
2025-06-01,Gandhinagar,263.04715000000067
2025-07-01,Gandhinagar,263.04715000000067
2025-08-01,Gandhinagar,263.04715000000067
2025-09-01,Gandhinagar,263.04715000000067
2025-10-01,Gandhinagar,263.04715000000067
2025-11-01,Gandhinagar,263.04715000000067
2025-12-01,Gandhinagar,263.04715000000067
2026-01-01,Gandhinagar,263.0471500000006
2026-02-01,Gandhinagar,263.04715000000067
2026-03-01,Gandhinagar,263.04715000000067
2026-04-01,Gandhinagar,263.04715000000067
2026-05-01,Gandhinagar,263.04715000000067
2026-06-01,Gandhinagar,263.04715000000067
2026-07-01,Gandhinagar,263.04715000000067
2026-08-01,Gandhinagar,263.04715000000067
2026-09-01,Gandhinagar,263.04715000000067
2026-10-01,Gandhinagar,263.04715000000067
2026-11-01,Gandhinagar,263.04715000000067
2026-12-01,Gandhinagar,263.04715000000067
2027-01-01,Gandhinagar,263.04715000000067
2027-02-01,Gandhinagar,263.04715000000067
2027-03-01,Gandhinagar,263.04715000000067
2027-04-01,Gandhinagar,263.04715000000067
2027-05-01,Gandhinagar,263.04715000000067
2027-06-01,Gandhinagar,263.04715000000067
2027-07-01,Gandhinagar,263.04715000000067
2027-08-01,Gandhinagar,263.04715000000067
