DATE,PARAM,VALUE
2022-04-01,WS10M,3.14
2022-04-01,WS2M,2.14
2022-05-01,WD10M,243.7
2022-05-01,WS10M,3.74
2022-05-01,WS2M,2.74
2022-06-01,WD10M,244.0
2022-06-01,WS10M,3.29
2022-06-01,WS2M,2.45
2022-07-01,WS2M,2.43
2022-07-01,WD10M,221.6
2022-07-01,WS10M,3.37
2022-08-01,WD10M,247.7
2022-08-01,WS2M,2.46
2022-08-01,WS10M,3.58
2022-09-01,WD10M,239.3
2022-09-01,WS10M,2.97
2022-09-01,WS2M,1.96
2022-10-01,WS2M,1.33
2022-10-01,WS10M,2.09
2022-10-01,WD10M,62.9
2022-11-01,WD10M,36.0
2022-11-01,WS2M,1.05
2022-11-01,WS10M,1.69
2022-12-01,WS2M,1.18
2022-12-01,WD10M,63.4
2022-12-01,WS10M,1.94
2023-01-01,WS2M,1.34
2023-01-01,WS10M,2.25
2023-01-01,WD10M,72.9
2023-02-01,WS10M,2.32
2023-02-01,WS2M,1.39
2023-02-01,WD10M,30.7
2023-03-01,WD10M,140.7
2023-03-01,WS2M,1.26
2023-03-01,WS10M,1.95
2023-04-01,WS2M,1.68
2023-04-01,WS10M,2.49
2023-04-01,WD10M,301.5
2023-05-01,WS10M,2.85
2023-05-01,WS2M,2.02
2023-05-01,WD10M,285.7
2023-06-01,WS10M,4.08
2023-06-01,WS2M,3.04
2023-06-01,WD10M,271.2
2023-07-01,WS10M,3.62
2023-07-01,WD10M,237.5
2023-07-01,WS2M,2.61
2023-08-01,WS10M,4.09
2023-08-01,WS2M,2.84
2023-08-01,WD10M,256.7
2023-09-01,WD10M,262.9
2023-09-01,WS10M,2.38
2023-09-01,WS2M,1.56
2023-10-01,WS10M,1.92
2023-10-01,WS2M,1.19
2023-10-01,WD10M,342.0
2023-11-01,WD10M,78.1
2023-11-01,WS10M,2.04
2023-11-01,WS2M,1.19
2023-12-01,WD10M,79.9
2023-12-01,WS10M,2.15
2023-12-01,WS2M,1.31
2024-01-01,WS2M,1.26
2024-01-01,WD10M,86.8
2024-01-01,WS10M,2.13
2024-02-01,WS10M,2.38
2024-02-01,WS2M,1.49
2024-02-01,WD10M,101.3
2024-03-01,WS10M,2.43
2024-03-01,WD10M,109.6
2024-03-01,WS2M,1.59
2024-04-01,WS2M,1.86
2024-04-01,WS10M,2.75
2024-04-01,WD10M,281.7
2024-05-01,WS10M,2.94
2024-05-01,WS2M,2.12
2024-05-01,WD10M,246.2
2024-06-01,WS2M,2.63
2024-06-01,WS10M,3.5
2024-06-01,WD10M,244.6
2024-07-01,WS10M,4.08
2024-07-01,WS2M,2.96
2024-07-01,WD10M,241.8
2024-08-01,WD10M,248.5
2024-08-01,WS10M,3.51
2024-08-01,WS2M,2.41
2024-09-01,WD10M,259.8
2024-09-01,WS2M,1.99
2024-09-01,WS10M,3.01
2024-10-01,WD10M,18.4
2024-10-01,WS10M,2.1
2024-10-01,WS2M,1.34
2024-11-01,WD10M,54.1
2024-11-01,WS10M,1.82
2024-11-01,WS2M,1.13
2024-12-01,WS10M,2.27
2024-12-01,WD10M,69.4
2024-12-01,WS2M,1.4
