DATE,PARAM,VALUE
2022-09-01,WD10M,268.0
2022-09-01,WS10M,3.19
2022-09-01,WS2M,2.23
2022-10-01,WS2M,1.98
2022-10-01,WS10M,2.97
2022-10-01,WD10M,37.5
2022-11-01,WD10M,76.4
2022-11-01,WS2M,2.2
2022-11-01,WS10M,3.4
2022-12-01,WS2M,1.9
2022-12-01,WD10M,70.3
2022-12-01,WS10M,2.95
2023-01-01,WS2M,1.99
2023-01-01,WS10M,3.02
2023-01-01,WD10M,44.6
2023-02-01,WS10M,3.58
2023-02-01,WS2M,2.4
2023-02-01,WD10M,45.9
2023-03-01,WD10M,345.0
2023-03-01,WS2M,2.14
2023-03-01,WS10M,3.0
2023-04-01,WS2M,2.29
2023-04-01,WS10M,3.07
2023-04-01,WD10M,320.2
2023-05-01,WS10M,3.31
2023-05-01,WS2M,2.58
2023-05-01,WD10M,291.7
2023-06-01,WS10M,4.99
2023-06-01,WS2M,3.84
2023-06-01,WD10M,234.5
2023-07-01,WS10M,5.53
2023-07-01,WD10M,251.4
2023-07-01,WS2M,4.11
2023-08-01,WS10M,4.45
2023-08-01,WS2M,3.22
2023-08-01,WD10M,255.3
2023-09-01,WD10M,273.1
2023-09-01,WS10M,3.5
2023-09-01,WS2M,2.45
2023-10-01,WS10M,2.65
2023-10-01,WS2M,1.73
2023-10-01,WD10M,45.5
2023-11-01,WD10M,81.4
2023-11-01,WS10M,3.07
2023-11-01,WS2M,2.02
2023-12-01,WD10M,83.6
2023-12-01,WS10M,3.19
2023-12-01,WS2M,2.1
2024-01-01,WS2M,2.0
2024-01-01,WD10M,44.5
2024-01-01,WS10M,3.06
2024-02-01,WS10M,3.01
2024-02-01,WS2M,2.07
2024-02-01,WD10M,1.1
2024-03-01,WS10M,3.02
2024-03-01,WD10M,322.4
2024-03-01,WS2M,2.2
2024-04-01,WS2M,2.39
2024-04-01,WS10M,3.14
2024-04-01,WD10M,312.2
2024-05-01,WS10M,3.24
2024-05-01,WS2M,2.53
2024-05-01,WD10M,282.2
2024-06-01,WS2M,3.1
2024-06-01,WS10M,4.06
2024-06-01,WD10M,237.6
2024-07-01,WS10M,6.0
2024-07-01,WS2M,4.47
2024-07-01,WD10M,237.9
2024-08-01,WD10M,252.9
2024-08-01,WS10M,4.4
2024-08-01,WS2M,3.19
2024-09-01,WD10M,272.9
2024-09-01,WS2M,2.43
2024-09-01,WS10M,3.45
2024-10-01,WD10M,59.6
2024-10-01,WS10M,2.41
2024-10-01,WS2M,1.6
2024-11-01,WD10M,82.9
2024-11-01,WS10M,3.63
2024-11-01,WS2M,2.42
2024-12-01,WS10M,3.14
2024-12-01,WD10M,63.7
2024-12-01,WS2M,2.07
