DATE,PARAM,VALUE
2020-03-01,PS,100.0
2020-03-01,ALLSKY_SFC_SW_DWN,6.4903
2020-04-01,T2M_MIN,21.41
2020-04-01,ALLSKY_SFC_SW_DIFF,2.4106
2020-04-01,RH2M,51.15
2020-04-01,T2M_MAX,43.5
2020-04-01,ALLSKY_SFC_SW_DNI,6.0842
2020-04-01,PS,99.84
2020-04-01,ALLSKY_SFC_SW_DWN,7.0894
2020-05-01,T2M_MIN,24.95
2020-05-01,PS,99.6
2020-05-01,ALLSKY_SFC_SW_DIFF,2.4247
2020-05-01,ALLSKY_SFC_SW_DNI,6.2592
2020-05-01,ALLSKY_SFC_SW_DWN,7.3188
2020-05-01,T2M_MAX,41.58
2020-05-01,RH2M,57.28
2020-06-01,RH2M,82.85
2020-06-01,ALLSKY_SFC_SW_DWN,5.2922
2020-06-01,T2M_MIN,23.71
2020-06-01,PS,99.3
2020-06-01,T2M_MAX,35.47
2020-06-01,ALLSKY_SFC_SW_DIFF,2.8745
2020-06-01,ALLSKY_SFC_SW_DNI,2.1418
2020-07-01,T2M_MIN,24.11
2020-07-01,T2M_MAX,31.18
2020-07-01,ALLSKY_SFC_SW_DNI,1.1551
2020-07-01,ALLSKY_SFC_SW_DWN,4.2485
2020-07-01,ALLSKY_SFC_SW_DIFF,2.5414
2020-07-01,RH2M,90.18
2020-07-01,PS,99.27
2020-08-01,RH2M,92.3
2020-08-01,ALLSKY_SFC_SW_DNI,0.6408
2020-08-01,T2M_MAX,29.49
2020-08-01,ALLSKY_SFC_SW_DIFF,2.0465
2020-08-01,ALLSKY_SFC_SW_DWN,3.1526
2020-08-01,T2M_MIN,24.15
2020-08-01,PS,99.28
2020-09-01,ALLSKY_SFC_SW_DIFF,2.4163
2020-09-01,T2M_MAX,32.59
2020-09-01,PS,99.47
2020-09-01,ALLSKY_SFC_SW_DNI,1.9056
2020-09-01,T2M_MIN,23.38
2020-09-01,RH2M,90.18
2020-09-01,ALLSKY_SFC_SW_DWN,4.5077
2020-10-01,PS,99.63
2020-10-01,T2M_MIN,19.92
2020-10-01,ALLSKY_SFC_SW_DWN,4.7671
2020-10-01,ALLSKY_SFC_SW_DNI,3.1776
2020-10-01,T2M_MAX,32.54
2020-10-01,ALLSKY_SFC_SW_DIFF,2.2286
2020-10-01,RH2M,82.78
2020-11-01,T2M_MIN,15.42
2020-11-01,T2M_MAX,32.36
2020-11-01,PS,100.11
2020-11-01,RH2M,75.99
2020-11-01,ALLSKY_SFC_SW_DNI,4.2506
2020-11-01,ALLSKY_SFC_SW_DWN,4.681
2020-11-01,ALLSKY_SFC_SW_DIFF,1.8898
2020-12-01,PS,100.12
2020-12-01,T2M_MAX,31.57
2020-12-01,T2M_MIN,13.8
2020-12-01,ALLSKY_SFC_SW_DIFF,1.5888
2020-12-01,ALLSKY_SFC_SW_DNI,4.2986
2020-12-01,ALLSKY_SFC_SW_DWN,4.206
