DATE,PARAM,VALUE
2020-12-01,ALLSKY_SFC_SW_DNI,2.5632
2020-12-01,ALLSKY_SFC_SW_DWN,3.048
2020-12-01,RH2M,41.3
2021-01-01,ALLSKY_SFC_SW_DIFF,1.6188
2021-01-01,T2M_MAX,30.47
2021-01-01,RH2M,41.16
2021-01-01,ALLSKY_SFC_SW_DNI,1.481
2021-01-01,PS,100.07
2021-01-01,T2M_MIN,4.86
2021-01-01,ALLSKY_SFC_SW_DWN,2.6251
2021-02-01,T2M_MIN,7.46
2021-02-01,ALLSKY_SFC_SW_DIFF,1.8163
2021-02-01,ALLSKY_SFC_SW_DNI,4.2732
2021-02-01,ALLSKY_SFC_SW_DWN,4.6212
2021-02-01,PS,99.98
2021-02-01,RH2M,28.84
2021-02-01,T2M_MAX,35.85
2021-03-01,T2M_MIN,12.99
2021-03-01,ALLSKY_SFC_SW_DIFF,2.185
2021-03-01,RH2M,19.69
2021-03-01,ALLSKY_SFC_SW_DNI,4.903
2021-03-01,T2M_MAX,41.96
2021-03-01,PS,99.59
2021-03-01,ALLSKY_SFC_SW_DWN,5.7883
2021-04-01,ALLSKY_SFC_SW_DWN,6.7526
2021-04-01,ALLSKY_SFC_SW_DNI,5.2891
2021-04-01,PS,99.33
2021-04-01,ALLSKY_SFC_SW_DIFF,2.6762
2021-04-01,RH2M,16.42
2021-04-01,T2M_MIN,16.86
2021-04-01,T2M_MAX,43.9
2021-05-01,RH2M,42.58
2021-05-01,ALLSKY_SFC_SW_DIFF,2.8999
2021-05-01,ALLSKY_SFC_SW_DNI,3.1152
2021-05-01,ALLSKY_SFC_SW_DWN,5.6266
2021-05-01,PS,99.04
2021-05-01,T2M_MAX,42.58
2021-05-01,T2M_MIN,21.83
2021-06-01,T2M_MIN,25.37
2021-06-01,T2M_MAX,41.3
2021-06-01,RH2M,67.05
2021-06-01,ALLSKY_SFC_SW_DIFF,2.8668
2021-06-01,PS,98.64
2021-06-01,ALLSKY_SFC_SW_DWN,5.207
2021-06-01,ALLSKY_SFC_SW_DNI,2.3004
2021-07-01,PS,98.55
2021-07-01,T2M_MIN,25.72
2021-07-01,ALLSKY_SFC_SW_DIFF,2.8757
2021-07-01,T2M_MAX,40.75
2021-07-01,ALLSKY_SFC_SW_DNI,1.6322
2021-07-01,RH2M,77.03
2021-07-01,ALLSKY_SFC_SW_DWN,4.674
2021-08-01,ALLSKY_SFC_SW_DIFF,2.7444
2021-08-01,ALLSKY_SFC_SW_DNI,1.3082
2021-08-01,PS,98.77
2021-08-01,RH2M,87.41
2021-08-01,T2M_MAX,33.76
2021-08-01,ALLSKY_SFC_SW_DWN,4.2814
2021-08-01,T2M_MIN,24.7
2021-09-01,T2M_MIN,23.66
2021-09-01,ALLSKY_SFC_SW_DWN,4.4993
2021-09-01,T2M_MAX,33.38
2021-09-01,PS,99.09
2021-09-01,ALLSKY_SFC_SW_DNI,2.4715
2021-09-01,ALLSKY_SFC_SW_DIFF,2.4161
2021-09-01,RH2M,87.66
2021-10-01,ALLSKY_SFC_SW_DWN,4.6169
2021-10-01,RH2M,81.06
2021-10-01,ALLSKY_SFC_SW_DIFF,1.9258
2021-10-01,T2M_MIN,12.98
2021-10-01,T2M_MAX,31.86
2021-10-01,PS,99.49
2021-10-01,ALLSKY_SFC_SW_DNI,3.8489
2021-11-01,ALLSKY_SFC_SW_DWN,3.4651
2021-11-01,ALLSKY_SFC_SW_DIFF,1.8612
2021-11-01,T2M_MAX,26.66
2021-11-01,ALLSKY_SFC_SW_DNI,2.4161
2021-11-01,PS,99.98
2021-11-01,T2M_MIN,8.4
2021-11-01,RH2M,73.72
2021-12-01,T2M_MAX,25.73
2021-12-01,PS,100.35
2021-12-01,ALLSKY_SFC_SW_DIFF,1.5677
2021-12-01,RH2M,70.07
2021-12-01,ALLSKY_SFC_SW_DWN,2.7785
2021-12-01,ALLSKY_SFC_SW_DNI,2.0237
2021-12-01,T2M_MIN,1.92
2022-01-01,PS,100.22
2022-01-01,ALLSKY_SFC_SW_DNI,1.6013
2022-01-01,T2M_MIN,4.05
2022-01-01,ALLSKY_SFC_SW_DWN,2.5505
2022-01-01,T2M_MAX,23.02
2022-01-01,RH2M,75.19
2022-01-01,ALLSKY_SFC_SW_DIFF,1.5144
2022-02-01,T2M_MAX,28.29
2022-02-01,ALLSKY_SFC_SW_DNI,4.0606
2022-02-01,ALLSKY_SFC_SW_DWN,4.5586
2022-02-01,PS,99.93
2022-02-01,T2M_MIN,5.13
2022-02-01,ALLSKY_SFC_SW_DIFF,1.8684
2022-02-01,RH2M,64.4
2022-03-01,ALLSKY_SFC_SW_DNI,5.1989
2022-03-01,ALLSKY_SFC_SW_DWN,5.8512
2022-03-01,PS,99.52
2022-03-01,RH2M,41.84
2022-03-01,T2M_MAX,40.82
2022-03-01,ALLSKY_SFC_SW_DIFF,2.051
2022-03-01,T2M_MIN,9.74
2022-04-01,ALLSKY_SFC_SW_DNI,5.3018
2022-04-01,ALLSKY_SFC_SW_DIFF,2.6573
2022-04-01,PS,99.07
2022-04-01,ALLSKY_SFC_SW_DWN,6.8328
2022-04-01,T2M_MIN,19.46
2022-04-01,T2M_MAX,45.95
2022-04-01,RH2M,18.89
