DATE,PARAM,VALUE
2023-08-01,WD10M,264.1
2023-09-01,WD10M,275.8
2023-09-01,WS10M,4.11
2023-09-01,WS2M,2.85
2023-10-01,WS10M,2.67
2023-10-01,WS2M,1.66
2023-10-01,WD10M,46.8
2023-11-01,WD10M,86.9
2023-11-01,WS10M,3.02
2023-11-01,WS2M,1.88
2023-12-01,WD10M,92.5
2023-12-01,WS10M,3.31
2023-12-01,WS2M,2.08
2024-01-01,WS2M,1.84
2024-01-01,WD10M,70.8
2024-01-01,WS10M,2.95
2024-02-01,WS10M,2.91
2024-02-01,WS2M,1.87
2024-02-01,WD10M,355.8
2024-03-01,WS10M,3.19
2024-03-01,WD10M,312.0
2024-03-01,WS2M,2.21
2024-04-01,WS2M,2.29
2024-04-01,WS10M,3.13
2024-04-01,WD10M,306.2
2024-05-01,WS10M,3.58
2024-05-01,WS2M,2.68
2024-05-01,WD10M,291.0
2024-06-01,WS2M,3.66
2024-06-01,WS10M,4.93
2024-06-01,WD10M,248.4
2024-07-01,WS10M,7.53
2024-07-01,WS2M,5.5
2024-07-01,WD10M,250.9
2024-08-01,WD10M,259.4
2024-08-01,WS10M,4.96
2024-08-01,WS2M,3.52
2024-09-01,WD10M,274.0
2024-09-01,WS2M,2.8
2024-09-01,WS10M,4.08
2024-10-01,WD10M,75.6
2024-10-01,WS10M,2.71
2024-10-01,WS2M,1.73
2024-11-01,WD10M,83.4
2024-11-01,WS10M,3.66
2024-11-01,WS2M,2.31
2024-12-01,WS10M,3.15
2024-12-01,WD10M,82.7
2024-12-01,WS2M,1.98
